square,location,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,response.click,response_2.rt_left,response_2.rt_right,response.rt_left,response.rt_right,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
5,"[0, 0]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2584.135888699908,2586.135902000009,2584.135888699908,2585.135902400012,2585.1192442999454,2586.1192723999266,"[0, 0, 0]",1,2584.135888699908,2586.135902000009,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
7,"[-0.2, -0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2586.15257549996,2588.1525703999214,2586.15257549996,2587.152856300003,2587.1359158999985,2588.1359324000077,"[0, 0, 0]",0,2586.15257549996,2588.1525703999214,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
,,,,,,,,,,,2588.1692729999777,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.66666666666667,2231.7978683400434,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
5,"[0, 0]",None,0,0,0,0,,,,,2604.1195931999246,None,2608.23599299998,None,2608.23599299998,2609.236105699907,2609.219492199947,None,1,None,None,"[0, 0, 0]",,,2608.23599299998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014700959902256727,5.011737859924324,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
5,"[0, 0]",1,0,1,1,1,,,,,,,2610.219468800002,None,2610.219468800002,2611.219487199909,2611.202804700006,2612.20280259999,1,None,None,"[0, 0, 0]",,,2610.219468800002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
4,"[-0.2, 0]",0,0,2,2,2,,,,,,,2612.2194940999616,2612.2194940999616,2612.2194940999616,2613.2194953999715,2613.2028175999876,2614.202815699973,1,None,None,"[0, 0, 0]",,,2612.2194940999616,2612.2194940999616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,2614.2195064999396,2614.2195064999396,2614.2195064999396,2615.219533999916,2615.2028324999847,2616.2028333999915,1,None,None,"[0, 0, 0]",,,2614.2195064999396,2614.2195064999396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
6,"[0.2, 0]",0,0,4,4,4,,,,,,,2616.253162899986,2616.253162899986,2616.253162899986,2617.2528408999788,2617.219516400015,2618.2195319000166,1,None,None,"[0, 0, 0]",,,2616.253162899986,2616.253162899986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
8,"[0, -0.2]",0,0,5,5,5,,,,,,,2618.236175799975,None,2618.236175799975,2619.2362088999944,2619.2195320000174,2620.219538199948,1,None,None,"[0, 0, 0]",,,2618.236175799975,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
1,"[-0.2, 0.2]",0,0,6,6,6,,,,,,,2620.236203699955,2620.236203699955,2620.236203699955,2621.236211200012,2621.2194874999113,2622.2195732999826,1,None,None,"[0, 0, 0]",,,2620.236203699955,2620.236203699955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
4,"[-0.2, 0]",0,0,7,7,7,,,,,,,2622.236232599942,2622.236232599942,2622.236232599942,2623.236233899952,2623.219567299937,2624.2195822999347,1,None,None,"[0, 0, 0]",,,2622.236232599942,2622.236232599942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
8,"[0, -0.2]",0,0,8,8,8,,,,,,,2624.236249699956,2624.236249699956,2624.236249699956,2625.2362650999567,2625.219493599958,2626.219590099994,1,None,None,"[0, 0, 0]",,,2624.236249699956,2624.236249699956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
8,"[0, -0.2]",1,0,9,9,9,,,,,,,2626.2362570000114,2626.2362570000114,2626.2362570000114,2627.236266999971,2627.219612499932,2628.21961879998,1,None,None,"[0, 0, 0]",,,2626.2362570000114,2626.2362570000114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
,,,,,,,,,,,2628.236288300017,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.8641975308642,2269.6981820400106,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
3,"[0.2, 0.2]",None,0,0,0,0,,,,,2641.4698203000007,None,2648.2864823999116,None,2648.2864823999116,2649.2864882999565,2649.26978089998,2650.269697199925,1,None,None,"[0, 0, 0]",,,2648.2864823999116,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01471995993051678,5.01181945996359,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
4,"[-0.2, 0]",0,0,1,1,1,,,,,,,2650.2864865999436,None,2650.2864865999436,2651.28649530001,2651.269809899968,2652.2698068999453,1,None,None,"[0, 0, 0]",,,2650.2864865999436,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
1,"[-0.2, 0.2]",0,0,2,2,2,,,,,,,2652.2864942000015,2652.2864942000015,2652.2864942000015,2653.286510100006,2653.2698313000146,2654.2698570999783,1,None,None,"[0, 0, 0]",,,2652.2864942000015,2652.2864942000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,2654.2865126999095,2654.2865126999095,2654.2865126999095,2655.286519999965,2655.2698505999288,2656.269870899967,1,None,None,"[0, 0, 0]",,,2654.2865126999095,2654.2865126999095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
2,"[0, 0.2]",1,0,4,4,4,,,,,,,2656.319778200006,2656.319778200006,2656.319778200006,2657.319864399964,2657.319864399964,None,1,None,None,"[0, 0, 0]",,,2656.319778200006,2656.319778200006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
5,"[0, 0]",0,0,5,5,5,,,,,,,2658.3032012999756,None,2658.3032012999756,2659.3032073999057,2659.286534199957,2660.2865550999995,1,None,None,"[0, 0, 0]",,,2658.3032012999756,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
1,"[-0.2, 0.2]",0,0,6,6,6,,,,,,,2660.3032344999956,2660.3032344999956,2660.3032344999956,2661.303228799952,2661.2865692999912,2662.286580999964,1,None,None,"[0, 0, 0]",,,2660.3032344999956,2660.3032344999956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
1,"[-0.2, 0.2]",1,0,7,7,7,,,,,,,2662.303238399909,2662.303238399909,2662.303238399909,2663.3032589999493,2663.286591699929,2664.286598799983,1,None,None,"[0, 0, 0]",,,2662.303238399909,2662.303238399909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
8,"[0, -0.2]",0,0,8,8,8,,,,,,,2664.303254999919,2664.303254999919,2664.303254999919,2665.3034947999986,2665.2866142999846,2666.286608699942,1,None,None,"[0, 0, 0]",,,2664.303254999919,2664.303254999919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
7,"[-0.2, -0.2]",0,0,9,9,9,,,,,,,2666.303284799913,2666.303284799913,2666.303284799913,2667.303281100001,2667.2866262999596,2668.286631099996,1,None,None,"[0, 0, 0]",,,2666.303284799913,2666.303284799913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
,,,,,,,,,,,2668.3032940999838,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.851851851851855,2311.948579939897,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
6,"[0.2, 0]",None,,,,,0,0,0,0,2683.58727369993,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2688.3701397000114,None,2688.3701397000114,2689.3701553000137,2689.353491699905,2690.353490700014,"[0, 0, 0]",1,2688.3701397000114,None,,,,,,,,,,0.01467266003601253,5.011667559971102,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
1,"[-0.2, 0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2690.3701635999605,2692.3701831999933,2690.3701635999605,2691.3701635999605,2691.3535313999746,2692.353514999966,"[0, 0, 0]",1,2690.3701635999605,2692.3701831999933,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
6,"[0.2, 0]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2692.3868357999017,2694.3868546999292,2692.3868357999017,2693.386839799932,2693.3701921999454,2694.370193299954,"[0, 0, 0]",1,2692.3868357999017,2694.3868546999292,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
4,"[-0.2, 0]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2694.4035186999245,2696.4035418999847,2694.4035186999245,2695.4035220999504,2695.386862299987,2696.3867691999767,"[0, 0, 0]",1,2694.4035186999245,2696.4035418999847,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
1,"[-0.2, 0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2696.4538325999165,None,2696.4538325999165,2697.4535475999583,2697.436879799934,None,"[0, 0, 0]",1,2696.4538325999165,None,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
8,"[0, -0.2]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2698.4368974999525,2700.436985099921,2698.4368974999525,2699.4368987999624,2699.4202358999755,2700.4202879999066,"[0, 0, 0]",1,2698.4368974999525,2700.436985099921,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
1,"[-0.2, 0.2]",1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2700.453574199928,2702.4536164000165,2700.453574199928,2701.4535863999045,2701.4369182999944,2702.436930099968,"[0, 0, 0]",1,2700.453574199928,2702.4536164000165,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
8,"[0, -0.2]",1,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2702.4702601999743,2704.4702792000026,2702.4702601999743,2703.470279000001,2703.453601200017,2704.453605199931,"[0, 0, 0]",0,2702.4702601999743,2704.4702792000026,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
1,"[-0.2, 0.2]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2704.4869381999597,2706.486960600014,2704.4869381999597,2705.486950099934,2705.4703334999504,2706.4703061999753,"[0, 0, 0]",1,2704.4869381999597,2706.486960600014,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
6,"[0.2, 0]",0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2706.503637799993,2708.503645599936,2706.503637799993,2707.503639900009,2707.486982899951,2708.48698279995,"[0, 0, 0]",1,2706.503637799993,2708.503645599936,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
,,,,,,,,,,,2708.520310499938,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.271604938271608,2353.1322360399645,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
7,"[-0.2, -0.2]",None,,,,,0,0,0,0,2723.7708984999917,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2728.570500999922,None,2728.570500999922,2729.5705393999815,2729.5538379999343,2730.5538420999656,"[0, 0, 0]",1,2728.570500999922,None,,,,,,,,,,0.014698760001920164,5.011708960053511,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
7,"[-0.2, -0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2730.57052129996,2732.5705078999745,2730.57052129996,2731.5705240999814,2731.553862300003,2732.553861099994,"[0, 0, 0]",1,2730.57052129996,2732.5705078999745,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
7,"[-0.2, -0.2]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2732.587191300001,2734.587216099957,2732.587191300001,2733.5872022999683,2733.5705405999906,2734.5705389999785,"[0, 0, 0]",1,2732.587191300001,2734.587216099957,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
5,"[0, 0]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2734.603880999959,2736.6039036000147,2734.603880999959,2735.6038823999697,2735.5872192999814,2736.5872227000073,"[0, 0, 0]",1,2734.603880999959,2736.6039036000147,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
1,"[-0.2, 0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2736.6541893999092,None,2736.6541893999092,2737.6539078999776,2737.637263899902,None,"[0, 0, 0]",1,2736.6541893999092,None,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
6,"[0.2, 0]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2738.6372579999734,2740.6372603999916,2738.6372579999734,2739.63724489999,2739.620598300011,2740.6206015999196,"[0, 0, 0]",1,2738.6372579999734,2740.6372603999916,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
1,"[-0.2, 0.2]",1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2740.65393089992,2742.653957500006,2740.65393089992,2741.653947399929,2741.6372668999247,2742.6372720999643,"[0, 0, 0]",1,2740.65393089992,2742.653957500006,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
7,"[-0.2, -0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2742.6705981999403,2744.6706431999337,2742.6705981999403,2743.6706257999176,2743.6539616999216,2744.6539649999468,"[0, 0, 0]",1,2742.6705981999403,2744.6706431999337,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
6,"[0.2, 0]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2744.6872412000084,2746.687309599947,2744.6872412000084,2745.6872999999905,2745.670621700003,2746.670631499961,"[0, 0, 0]",0,2744.6872412000084,2746.687309599947,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
7,"[-0.2, -0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2746.7039777999744,2748.7040036999388,2746.7039777999744,2747.704000999918,2747.687339099939,2748.6873144999845,"[0, 0, 0]",0,2746.7039777999744,2748.7040036999388,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
,,,,,,,,,,,2748.720669299946,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.024691358024693,2395.0489009398734,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
4,"[-0.2, 0]",None,,,,,0,0,0,0,2766.5879868000047,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2768.770842699916,None,2768.770842699916,2769.7708590999246,2769.7541921999073,2770.7541966999415,"[0, 0, 0]",1,2768.770842699916,None,,,,,,,,,,0.015091560082510114,5.012493760092184,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
5,"[0, 0]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2770.770874999929,2772.7708760999376,2770.770874999929,2771.7708633999573,2771.7541999999667,2772.75421569997,"[0, 0, 0]",1,2770.770874999929,2772.7708760999376,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
6,"[0.2, 0]",0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2772.7875439999625,2774.787568599917,2772.7875439999625,2773.78756029997,2773.7709705999587,2774.7708909999346,"[0, 0, 0]",1,2772.7875439999625,2774.787568599917,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
1,"[-0.2, 0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2774.8042259999784,2776.8042464999016,2774.8042259999784,2775.8042349999305,2775.7875513999024,2776.787608099985,"[0, 0, 0]",1,2774.8042259999784,2776.8042464999016,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
6,"[0.2, 0]",1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2776.871250499971,None,2776.871250499971,2777.8709470999893,2777.8542693000054,None,"[0, 0, 0]",1,2776.871250499971,None,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
1,"[-0.2, 0.2]",1,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2778.8375912999036,2780.8376157999737,2778.8375912999036,2779.8375893000048,2779.8209376999876,2780.8209530999884,"[0, 0, 0]",0,2778.8375912999036,2780.8376157999737,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
2,"[0, 0.2]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2780.8542850000085,2782.8542947999667,2780.8542850000085,2781.8542910999386,2781.8376154999714,2782.8376332999906,"[0, 0, 0]",1,2780.8542850000085,2782.8542947999667,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
3,"[0.2, 0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2782.8709478999954,2784.870993299992,2782.8709478999954,2783.870979900006,2783.854310099967,2784.854318599915,"[0, 0, 0]",1,2782.8709478999954,2784.870993299992,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
6,"[0.2, 0]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2784.8876487999223,2786.887664199923,2784.8876487999223,2785.8876481999177,2785.87097249995,2786.8710027999477,"[0, 0, 0]",1,2784.8876487999223,2786.887664199923,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
3,"[0.2, 0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2786.904344899929,2788.904379399959,2786.904344899929,2787.9043724999065,2787.8876710999757,2788.887671899982,"[0, 0, 0]",1,2786.904344899929,2788.904379399959,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
,,,,,,,,,,,2788.921028999961,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.45679012345679,2434.716616340098,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
