9.0938 	EXP 	Created Nbackinstructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Nbackinstructions', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1.75)
38.2681 	EXP 	NbackInstructionWideImg: autoDraw = True
38.2849 	EXP 	NbackInstructionWideImg: autoDraw = True
38.3015 	EXP 	NbackInstructionWideImg: autoDraw = True
38.3182 	EXP 	NbackInstructionWideImg: autoDraw = True
38.3349 	EXP 	NbackInstructionWideImg: autoDraw = True
38.3515 	EXP 	NbackInstructionWideImg: autoDraw = True
38.3682 	EXP 	NbackInstructionWideImg: autoDraw = True
38.3849 	EXP 	NbackInstructionWideImg: autoDraw = True
38.4015 	EXP 	NbackInstructionWideImg: autoDraw = True
38.4182 	EXP 	NbackInstructionWideImg: autoDraw = True
38.4348 	EXP 	NbackInstructionWideImg: autoDraw = True
38.4515 	EXP 	NbackInstructionWideImg: autoDraw = True
38.4682 	EXP 	NbackInstructionWideImg: autoDraw = True
38.4849 	EXP 	NbackInstructionWideImg: autoDraw = True
38.5016 	EXP 	NbackInstructionWideImg: autoDraw = True
38.5182 	EXP 	NbackInstructionWideImg: autoDraw = True
38.5351 	EXP 	NbackInstructionWideImg: autoDraw = True
38.5517 	EXP 	NbackInstructionWideImg: autoDraw = True
38.5683 	EXP 	NbackInstructionWideImg: autoDraw = True
38.5849 	EXP 	NbackInstructionWideImg: autoDraw = True
38.6017 	EXP 	NbackInstructionWideImg: autoDraw = True
38.6183 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\13.png'
38.6183 	EXP 	NbackInstructionWideImg: autoDraw = True
38.6349 	EXP 	NbackInstructionWideImg: autoDraw = True
38.6516 	EXP 	NbackInstructionWideImg: autoDraw = True
38.6683 	EXP 	NbackInstructionWideImg: autoDraw = True
38.6850 	EXP 	NbackInstructionWideImg: autoDraw = True
38.7017 	EXP 	NbackInstructionWideImg: autoDraw = True
38.7183 	EXP 	NbackInstructionWideImg: autoDraw = True
38.7350 	EXP 	NbackInstructionWideImg: autoDraw = True
38.7517 	EXP 	NbackInstructionWideImg: autoDraw = True
38.7684 	EXP 	NbackInstructionWideImg: autoDraw = True
38.7852 	EXP 	NbackInstructionWideImg: autoDraw = True
38.8017 	EXP 	NbackInstructionWideImg: autoDraw = True
38.8184 	EXP 	NbackInstructionWideImg: autoDraw = True
38.8350 	EXP 	NbackInstructionWideImg: autoDraw = True
38.8517 	EXP 	NbackInstructionWideImg: autoDraw = True
38.8684 	EXP 	NbackInstructionWideImg: autoDraw = True
38.8851 	EXP 	NbackInstructionWideImg: autoDraw = True
38.9017 	EXP 	NbackInstructionWideImg: autoDraw = True
38.9184 	EXP 	NbackInstructionWideImg: autoDraw = True
38.9352 	EXP 	NbackInstructionWideImg: autoDraw = True
38.9518 	EXP 	NbackInstructionWideImg: autoDraw = True
38.9684 	EXP 	NbackInstructionWideImg: autoDraw = True
38.9852 	EXP 	NbackInstructionWideImg: autoDraw = True
39.0018 	EXP 	NbackInstructionWideImg: autoDraw = True
39.0185 	EXP 	NbackInstructionWideImg: autoDraw = True
39.0353 	EXP 	NbackInstructionWideImg: autoDraw = True
39.0519 	EXP 	NbackInstructionWideImg: autoDraw = True
39.0685 	EXP 	NbackInstructionWideImg: autoDraw = True
39.0852 	EXP 	NbackInstructionWideImg: autoDraw = True
39.1019 	EXP 	NbackInstructionWideImg: autoDraw = True
39.1185 	EXP 	NbackInstructionWideImg: autoDraw = True
39.1352 	EXP 	NbackInstructionWideImg: autoDraw = True
39.1519 	EXP 	NbackInstructionWideImg: autoDraw = True
39.1686 	EXP 	NbackInstructionWideImg: autoDraw = True
39.1853 	EXP 	NbackInstructionWideImg: autoDraw = True
39.2019 	EXP 	NbackInstructionWideImg: autoDraw = True
39.2187 	EXP 	NbackInstructionWideImg: autoDraw = True
39.2353 	EXP 	NbackInstructionWideImg: autoDraw = True
39.2520 	EXP 	NbackInstructionWideImg: autoDraw = True
39.2687 	EXP 	NbackInstructionWideImg: autoDraw = True
39.2855 	EXP 	NbackInstructionWideImg: autoDraw = True
39.3020 	EXP 	NbackInstructionWideImg: autoDraw = True
39.3187 	EXP 	NbackInstructionWideImg: autoDraw = True
39.3354 	EXP 	NbackInstructionWideImg: autoDraw = True
39.3520 	EXP 	NbackInstructionWideImg: autoDraw = True
39.3686 	EXP 	NbackInstructionWideImg: autoDraw = True
39.3854 	EXP 	NbackInstructionWideImg: autoDraw = True
39.4020 	EXP 	NbackInstructionWideImg: autoDraw = True
39.4188 	EXP 	NbackInstructionWideImg: autoDraw = True
39.4354 	EXP 	NbackInstructionWideImg: autoDraw = True
39.4521 	EXP 	NbackInstructionWideImg: autoDraw = True
39.4687 	EXP 	NbackInstructionWideImg: autoDraw = True
39.4854 	EXP 	NbackInstructionWideImg: autoDraw = True
39.5021 	EXP 	NbackInstructionWideImg: autoDraw = True
39.5187 	EXP 	NbackInstructionWideImg: autoDraw = True
39.5355 	EXP 	NbackInstructionWideImg: autoDraw = True
39.5521 	EXP 	NbackInstructionWideImg: autoDraw = True
39.5688 	EXP 	NbackInstructionWideImg: autoDraw = True
39.5855 	EXP 	NbackInstructionWideImg: autoDraw = True
39.6022 	EXP 	NbackInstructionWideImg: autoDraw = True
39.6188 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\14.png'
39.6188 	EXP 	NbackInstructionWideImg: autoDraw = True
39.6355 	EXP 	NbackInstructionWideImg: autoDraw = True
39.6522 	EXP 	NbackInstructionWideImg: autoDraw = True
39.6689 	EXP 	NbackInstructionWideImg: autoDraw = True
39.6856 	EXP 	NbackInstructionWideImg: autoDraw = True
39.7022 	EXP 	NbackInstructionWideImg: autoDraw = True
39.7189 	EXP 	NbackInstructionWideImg: autoDraw = True
39.7357 	EXP 	NbackInstructionWideImg: autoDraw = True
39.7522 	EXP 	NbackInstructionWideImg: autoDraw = True
39.7689 	EXP 	NbackInstructionWideImg: autoDraw = True
39.7857 	EXP 	NbackInstructionWideImg: autoDraw = True
39.8022 	EXP 	NbackInstructionWideImg: autoDraw = True
39.8191 	EXP 	NbackInstructionWideImg: autoDraw = True
39.8356 	EXP 	NbackInstructionWideImg: autoDraw = True
39.8523 	EXP 	NbackInstructionWideImg: autoDraw = True
39.8690 	EXP 	NbackInstructionWideImg: autoDraw = True
39.8857 	EXP 	NbackInstructionWideImg: autoDraw = True
39.9023 	EXP 	NbackInstructionWideImg: autoDraw = True
39.9190 	EXP 	NbackInstructionWideImg: autoDraw = True
39.9358 	EXP 	NbackInstructionWideImg: autoDraw = True
39.9524 	EXP 	NbackInstructionWideImg: autoDraw = True
39.9690 	EXP 	NbackInstructionWideImg: autoDraw = True
39.9856 	EXP 	NbackInstructionWideImg: autoDraw = True
40.0023 	EXP 	NbackInstructionWideImg: autoDraw = True
40.0191 	EXP 	NbackInstructionWideImg: autoDraw = True
40.0358 	EXP 	NbackInstructionWideImg: autoDraw = True
40.0524 	EXP 	NbackInstructionWideImg: autoDraw = True
40.0691 	EXP 	NbackInstructionWideImg: autoDraw = True
40.0857 	EXP 	NbackInstructionWideImg: autoDraw = True
40.1024 	EXP 	NbackInstructionWideImg: autoDraw = True
40.1191 	EXP 	NbackInstructionWideImg: autoDraw = True
40.1357 	EXP 	NbackInstructionWideImg: autoDraw = True
40.1525 	EXP 	NbackInstructionWideImg: autoDraw = True
40.1691 	EXP 	NbackInstructionWideImg: autoDraw = True
40.1859 	EXP 	NbackInstructionWideImg: autoDraw = True
40.2025 	EXP 	NbackInstructionWideImg: autoDraw = True
40.2194 	EXP 	NbackInstructionWideImg: autoDraw = True
40.2359 	EXP 	NbackInstructionWideImg: autoDraw = True
40.2526 	EXP 	NbackInstructionWideImg: autoDraw = True
40.2691 	EXP 	NbackInstructionWideImg: autoDraw = True
40.2859 	EXP 	NbackInstructionWideImg: autoDraw = True
40.3025 	EXP 	NbackInstructionWideImg: autoDraw = True
40.3192 	EXP 	NbackInstructionWideImg: autoDraw = True
40.3359 	EXP 	NbackInstructionWideImg: autoDraw = True
40.3526 	EXP 	NbackInstructionWideImg: autoDraw = True
40.3693 	EXP 	NbackInstructionWideImg: autoDraw = True
40.3860 	EXP 	NbackInstructionWideImg: autoDraw = True
40.4047 	EXP 	NbackInstructionWideImg: autoDraw = True
40.4193 	EXP 	NbackInstructionWideImg: autoDraw = True
40.4359 	EXP 	NbackInstructionWideImg: autoDraw = True
40.4526 	EXP 	NbackInstructionWideImg: autoDraw = True
40.4692 	EXP 	NbackInstructionWideImg: autoDraw = True
40.4859 	EXP 	NbackInstructionWideImg: autoDraw = True
40.5026 	EXP 	NbackInstructionWideImg: autoDraw = True
40.5193 	EXP 	NbackInstructionWideImg: autoDraw = True
40.5360 	EXP 	NbackInstructionWideImg: autoDraw = True
40.5527 	EXP 	NbackInstructionWideImg: autoDraw = True
40.5693 	EXP 	NbackInstructionWideImg: autoDraw = True
40.5860 	EXP 	NbackInstructionWideImg: autoDraw = True
40.6026 	EXP 	NbackInstructionWideImg: autoDraw = True
40.6570 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\15.png'
40.6570 	EXP 	NbackInstructionWideImg: autoDraw = True
40.6692 	EXP 	ClickPrompt: autoDraw = True
40.6692 	EXP 	NbackInstructionWideImg: autoDraw = True
40.6861 	EXP 	NbackInstructionWideImg: autoDraw = True
40.7027 	EXP 	NbackInstructionWideImg: autoDraw = True
40.7193 	EXP 	NbackInstructionWideImg: autoDraw = True
40.7360 	EXP 	NbackInstructionWideImg: autoDraw = True
40.7527 	EXP 	NbackInstructionWideImg: autoDraw = True
40.7694 	EXP 	NbackInstructionWideImg: autoDraw = True
40.7862 	EXP 	NbackInstructionWideImg: autoDraw = True
40.8028 	EXP 	NbackInstructionWideImg: autoDraw = True
40.8195 	EXP 	NbackInstructionWideImg: autoDraw = True
40.8360 	EXP 	NbackInstructionWideImg: autoDraw = True
40.8528 	EXP 	NbackInstructionWideImg: autoDraw = True
40.8695 	EXP 	NbackInstructionWideImg: autoDraw = True
40.8861 	EXP 	NbackInstructionWideImg: autoDraw = True
40.9028 	EXP 	NbackInstructionWideImg: autoDraw = True
40.9195 	EXP 	NbackInstructionWideImg: autoDraw = True
40.9364 	EXP 	NbackInstructionWideImg: autoDraw = True
40.9529 	EXP 	NbackInstructionWideImg: autoDraw = True
40.9695 	EXP 	NbackInstructionWideImg: autoDraw = True
40.9862 	EXP 	NbackInstructionWideImg: autoDraw = True
41.0028 	EXP 	NbackInstructionWideImg: autoDraw = True
41.0196 	EXP 	NbackInstructionWideImg: autoDraw = True
41.0363 	EXP 	NbackInstructionWideImg: autoDraw = True
41.0528 	EXP 	NbackInstructionWideImg: autoDraw = True
41.0696 	EXP 	NbackInstructionWideImg: autoDraw = True
41.0862 	EXP 	NbackInstructionWideImg: autoDraw = True
41.1029 	EXP 	NbackInstructionWideImg: autoDraw = True
41.1196 	EXP 	NbackInstructionWideImg: autoDraw = True
41.1364 	EXP 	NbackInstructionWideImg: autoDraw = True
41.1529 	EXP 	NbackInstructionWideImg: autoDraw = True
41.1696 	EXP 	NbackInstructionWideImg: autoDraw = True
41.1864 	EXP 	NbackInstructionWideImg: autoDraw = True
41.2030 	EXP 	NbackInstructionWideImg: autoDraw = True
41.2198 	EXP 	NbackInstructionWideImg: autoDraw = True
41.2365 	EXP 	NbackInstructionWideImg: autoDraw = True
41.2530 	EXP 	NbackInstructionWideImg: autoDraw = True
41.2697 	EXP 	NbackInstructionWideImg: autoDraw = True
41.2864 	EXP 	NbackInstructionWideImg: autoDraw = True
41.3031 	EXP 	NbackInstructionWideImg: autoDraw = True
41.3197 	EXP 	NbackInstructionWideImg: autoDraw = True
41.3363 	EXP 	NbackInstructionWideImg: autoDraw = True
41.3530 	EXP 	NbackInstructionWideImg: autoDraw = True
41.3698 	EXP 	NbackInstructionWideImg: autoDraw = True
41.3864 	EXP 	NbackInstructionWideImg: autoDraw = True
41.4031 	EXP 	NbackInstructionWideImg: autoDraw = True
41.4197 	EXP 	NbackInstructionWideImg: autoDraw = True
41.4364 	EXP 	NbackInstructionWideImg: autoDraw = True
41.4531 	EXP 	NbackInstructionWideImg: autoDraw = True
41.4698 	EXP 	NbackInstructionWideImg: autoDraw = True
41.4864 	EXP 	NbackInstructionWideImg: autoDraw = True
41.5031 	EXP 	NbackInstructionWideImg: autoDraw = True
41.5198 	EXP 	NbackInstructionWideImg: autoDraw = True
41.5366 	EXP 	NbackInstructionWideImg: autoDraw = True
41.5532 	EXP 	NbackInstructionWideImg: autoDraw = True
41.5698 	EXP 	NbackInstructionWideImg: autoDraw = True
41.5865 	EXP 	NbackInstructionWideImg: autoDraw = True
41.6031 	EXP 	NbackInstructionWideImg: autoDraw = True
41.6306 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\3.png'
41.6306 	EXP 	NbackInstructionWideImg: autoDraw = True
41.6364 	EXP 	NbackInstructionWideImg: autoDraw = True
41.6532 	EXP 	NbackInstructionWideImg: autoDraw = True
41.6700 	EXP 	NbackInstructionWideImg: autoDraw = True
41.6866 	EXP 	NbackInstructionWideImg: autoDraw = True
41.7032 	EXP 	NbackInstructionWideImg: autoDraw = True
41.7199 	EXP 	NbackInstructionWideImg: autoDraw = True
41.7366 	EXP 	NbackInstructionWideImg: autoDraw = True
41.7533 	EXP 	NbackInstructionWideImg: autoDraw = True
41.7700 	EXP 	NbackInstructionWideImg: autoDraw = True
41.7867 	EXP 	NbackInstructionWideImg: autoDraw = True
41.8033 	EXP 	NbackInstructionWideImg: autoDraw = True
41.8200 	EXP 	NbackInstructionWideImg: autoDraw = True
41.8366 	EXP 	NbackInstructionWideImg: autoDraw = True
41.8533 	EXP 	NbackInstructionWideImg: autoDraw = True
41.8699 	EXP 	NbackInstructionWideImg: autoDraw = True
41.8867 	EXP 	NbackInstructionWideImg: autoDraw = True
41.9033 	EXP 	NbackInstructionWideImg: autoDraw = True
41.9199 	EXP 	NbackInstructionWideImg: autoDraw = True
41.9367 	EXP 	NbackInstructionWideImg: autoDraw = True
41.9533 	EXP 	NbackInstructionWideImg: autoDraw = True
41.9699 	EXP 	NbackInstructionWideImg: autoDraw = True
41.9867 	EXP 	NbackInstructionWideImg: autoDraw = True
42.0033 	EXP 	NbackInstructionWideImg: autoDraw = True
42.0200 	EXP 	NbackInstructionWideImg: autoDraw = True
42.0368 	EXP 	NbackInstructionWideImg: autoDraw = True
42.0534 	EXP 	NbackInstructionWideImg: autoDraw = True
42.0700 	EXP 	NbackInstructionWideImg: autoDraw = True
42.0866 	EXP 	NbackInstructionWideImg: autoDraw = True
42.1034 	EXP 	NbackInstructionWideImg: autoDraw = True
42.1200 	EXP 	NbackInstructionWideImg: autoDraw = True
42.1368 	EXP 	NbackInstructionWideImg: autoDraw = True
42.1534 	EXP 	NbackInstructionWideImg: autoDraw = True
42.1700 	EXP 	NbackInstructionWideImg: autoDraw = True
42.1867 	EXP 	NbackInstructionWideImg: autoDraw = True
42.2035 	EXP 	NbackInstructionWideImg: autoDraw = True
42.2201 	EXP 	NbackInstructionWideImg: autoDraw = True
42.2368 	EXP 	NbackInstructionWideImg: autoDraw = True
42.2534 	EXP 	NbackInstructionWideImg: autoDraw = True
42.2701 	EXP 	NbackInstructionWideImg: autoDraw = True
42.2869 	EXP 	NbackInstructionWideImg: autoDraw = True
42.3034 	EXP 	NbackInstructionWideImg: autoDraw = True
42.3201 	EXP 	NbackInstructionWideImg: autoDraw = True
42.3369 	EXP 	NbackInstructionWideImg: autoDraw = True
42.3536 	EXP 	NbackInstructionWideImg: autoDraw = True
42.3702 	EXP 	NbackInstructionWideImg: autoDraw = True
42.3869 	EXP 	NbackInstructionWideImg: autoDraw = True
42.4035 	EXP 	NbackInstructionWideImg: autoDraw = True
42.4202 	EXP 	NbackInstructionWideImg: autoDraw = True
42.4370 	EXP 	NbackInstructionWideImg: autoDraw = True
42.4535 	EXP 	NbackInstructionWideImg: autoDraw = True
42.4702 	EXP 	NbackInstructionWideImg: autoDraw = True
42.4869 	EXP 	NbackInstructionWideImg: autoDraw = True
42.5035 	EXP 	NbackInstructionWideImg: autoDraw = True
42.5202 	EXP 	NbackInstructionWideImg: autoDraw = True
42.5370 	EXP 	NbackInstructionWideImg: autoDraw = True
42.5536 	EXP 	NbackInstructionWideImg: autoDraw = True
42.5704 	EXP 	NbackInstructionWideImg: autoDraw = True
42.5870 	EXP 	NbackInstructionWideImg: autoDraw = True
42.6036 	EXP 	NbackInstructionWideImg: autoDraw = True
42.6204 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\4.png'
42.6204 	EXP 	NbackInstructionWideImg: autoDraw = True
42.6371 	EXP 	NbackInstructionWideImg: autoDraw = True
42.6537 	EXP 	NbackInstructionWideImg: autoDraw = True
42.6704 	EXP 	NbackInstructionWideImg: autoDraw = True
42.6871 	EXP 	NbackInstructionWideImg: autoDraw = True
42.7037 	EXP 	NbackInstructionWideImg: autoDraw = True
42.7204 	EXP 	NbackInstructionWideImg: autoDraw = True
42.7371 	EXP 	NbackInstructionWideImg: autoDraw = True
42.7538 	EXP 	NbackInstructionWideImg: autoDraw = True
42.7704 	EXP 	NbackInstructionWideImg: autoDraw = True
42.7872 	EXP 	NbackInstructionWideImg: autoDraw = True
42.8038 	EXP 	NbackInstructionWideImg: autoDraw = True
42.8205 	EXP 	NbackInstructionWideImg: autoDraw = True
42.8372 	EXP 	NbackInstructionWideImg: autoDraw = True
42.8538 	EXP 	NbackInstructionWideImg: autoDraw = True
42.8705 	EXP 	NbackInstructionWideImg: autoDraw = True
42.8873 	EXP 	NbackInstructionWideImg: autoDraw = True
42.9039 	EXP 	NbackInstructionWideImg: autoDraw = True
42.9205 	EXP 	NbackInstructionWideImg: autoDraw = True
42.9373 	EXP 	NbackInstructionWideImg: autoDraw = True
42.9599 	EXP 	NbackInstructionWideImg: autoDraw = True
42.9706 	EXP 	NbackInstructionWideImg: autoDraw = True
42.9872 	EXP 	NbackInstructionWideImg: autoDraw = True
43.0039 	EXP 	NbackInstructionWideImg: autoDraw = True
43.0207 	EXP 	NbackInstructionWideImg: autoDraw = True
43.0375 	EXP 	NbackInstructionWideImg: autoDraw = True
43.0542 	EXP 	NbackInstructionWideImg: autoDraw = True
43.0708 	EXP 	NbackInstructionWideImg: autoDraw = True
43.0875 	EXP 	NbackInstructionWideImg: autoDraw = True
43.1041 	EXP 	NbackInstructionWideImg: autoDraw = True
43.1207 	EXP 	NbackInstructionWideImg: autoDraw = True
43.1376 	EXP 	NbackInstructionWideImg: autoDraw = True
43.1540 	EXP 	NbackInstructionWideImg: autoDraw = True
43.1708 	EXP 	NbackInstructionWideImg: autoDraw = True
43.1890 	EXP 	NbackInstructionWideImg: autoDraw = True
43.2041 	EXP 	NbackInstructionWideImg: autoDraw = True
43.2208 	EXP 	NbackInstructionWideImg: autoDraw = True
43.2374 	EXP 	NbackInstructionWideImg: autoDraw = True
43.2541 	EXP 	NbackInstructionWideImg: autoDraw = True
43.2708 	EXP 	NbackInstructionWideImg: autoDraw = True
43.2876 	EXP 	NbackInstructionWideImg: autoDraw = True
43.3041 	EXP 	NbackInstructionWideImg: autoDraw = True
43.3208 	EXP 	NbackInstructionWideImg: autoDraw = True
43.3374 	EXP 	NbackInstructionWideImg: autoDraw = True
43.3542 	EXP 	NbackInstructionWideImg: autoDraw = True
43.3707 	EXP 	NbackInstructionWideImg: autoDraw = True
43.3874 	EXP 	NbackInstructionWideImg: autoDraw = True
43.4041 	EXP 	NbackInstructionWideImg: autoDraw = True
43.4207 	EXP 	NbackInstructionWideImg: autoDraw = True
43.4374 	EXP 	NbackInstructionWideImg: autoDraw = True
43.4541 	EXP 	NbackInstructionWideImg: autoDraw = True
43.4707 	EXP 	NbackInstructionWideImg: autoDraw = True
43.4874 	EXP 	NbackInstructionWideImg: autoDraw = True
43.5040 	EXP 	NbackInstructionWideImg: autoDraw = True
43.5207 	EXP 	NbackInstructionWideImg: autoDraw = True
43.5375 	EXP 	NbackInstructionWideImg: autoDraw = True
43.5541 	EXP 	NbackInstructionWideImg: autoDraw = True
43.5709 	EXP 	NbackInstructionWideImg: autoDraw = True
43.5875 	EXP 	NbackInstructionWideImg: autoDraw = True
43.6042 	EXP 	NbackInstructionWideImg: autoDraw = True
43.6209 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\5.png'
43.6209 	EXP 	NbackInstructionWideImg: autoDraw = True
43.6375 	EXP 	NbackInstructionWideImg: autoDraw = True
43.6542 	EXP 	NbackInstructionWideImg: autoDraw = True
43.6708 	EXP 	NbackInstructionWideImg: autoDraw = True
43.6877 	EXP 	NbackInstructionWideImg: autoDraw = True
43.7043 	EXP 	NbackInstructionWideImg: autoDraw = True
43.7209 	EXP 	NbackInstructionWideImg: autoDraw = True
43.7375 	EXP 	NbackInstructionWideImg: autoDraw = True
43.7543 	EXP 	NbackInstructionWideImg: autoDraw = True
43.7710 	EXP 	NbackInstructionWideImg: autoDraw = True
43.7877 	EXP 	NbackInstructionWideImg: autoDraw = True
43.8044 	EXP 	NbackInstructionWideImg: autoDraw = True
43.8210 	EXP 	NbackInstructionWideImg: autoDraw = True
43.8401 	EXP 	NbackInstructionWideImg: autoDraw = True
43.8544 	EXP 	NbackInstructionWideImg: autoDraw = True
43.8711 	EXP 	NbackInstructionWideImg: autoDraw = True
43.8878 	EXP 	NbackInstructionWideImg: autoDraw = True
43.9044 	EXP 	NbackInstructionWideImg: autoDraw = True
43.9211 	EXP 	NbackInstructionWideImg: autoDraw = True
43.9377 	EXP 	NbackInstructionWideImg: autoDraw = True
43.9543 	EXP 	NbackInstructionWideImg: autoDraw = True
43.9710 	EXP 	NbackInstructionWideImg: autoDraw = True
43.9877 	EXP 	NbackInstructionWideImg: autoDraw = True
44.0044 	EXP 	NbackInstructionWideImg: autoDraw = True
44.0211 	EXP 	NbackInstructionWideImg: autoDraw = True
44.0378 	EXP 	NbackInstructionWideImg: autoDraw = True
44.0545 	EXP 	NbackInstructionWideImg: autoDraw = True
44.0712 	EXP 	NbackInstructionWideImg: autoDraw = True
44.0878 	EXP 	NbackInstructionWideImg: autoDraw = True
44.1046 	EXP 	NbackInstructionWideImg: autoDraw = True
44.1212 	EXP 	NbackInstructionWideImg: autoDraw = True
44.1379 	EXP 	NbackInstructionWideImg: autoDraw = True
44.1546 	EXP 	NbackInstructionWideImg: autoDraw = True
44.1713 	EXP 	NbackInstructionWideImg: autoDraw = True
44.1879 	EXP 	NbackInstructionWideImg: autoDraw = True
44.2047 	EXP 	NbackInstructionWideImg: autoDraw = True
44.2213 	EXP 	NbackInstructionWideImg: autoDraw = True
44.2379 	EXP 	NbackInstructionWideImg: autoDraw = True
44.2545 	EXP 	NbackInstructionWideImg: autoDraw = True
44.2712 	EXP 	NbackInstructionWideImg: autoDraw = True
44.2880 	EXP 	NbackInstructionWideImg: autoDraw = True
44.3045 	EXP 	NbackInstructionWideImg: autoDraw = True
44.3213 	EXP 	NbackInstructionWideImg: autoDraw = True
44.3380 	EXP 	NbackInstructionWideImg: autoDraw = True
44.3548 	EXP 	NbackInstructionWideImg: autoDraw = True
44.3714 	EXP 	NbackInstructionWideImg: autoDraw = True
44.3880 	EXP 	NbackInstructionWideImg: autoDraw = True
44.4048 	EXP 	NbackInstructionWideImg: autoDraw = True
44.4214 	EXP 	NbackInstructionWideImg: autoDraw = True
44.4380 	EXP 	NbackInstructionWideImg: autoDraw = True
44.4547 	EXP 	NbackInstructionWideImg: autoDraw = True
44.4727 	EXP 	NbackInstructionWideImg: autoDraw = True
44.4879 	EXP 	NbackInstructionWideImg: autoDraw = True
44.5047 	EXP 	NbackInstructionWideImg: autoDraw = True
44.5214 	EXP 	NbackInstructionWideImg: autoDraw = True
44.5381 	EXP 	NbackInstructionWideImg: autoDraw = True
44.5547 	EXP 	NbackInstructionWideImg: autoDraw = True
44.5714 	EXP 	NbackInstructionWideImg: autoDraw = True
44.5881 	EXP 	NbackInstructionWideImg: autoDraw = True
44.6047 	EXP 	NbackInstructionWideImg: autoDraw = True
44.6214 	EXP 	NbackInstructionWideImg: image = 'c:\\Users\\Admin\\Documents\\GitHub\\canlab\\WASABI_public\\fMRI Tasks\\WASABI distractmap\\instruction_stim\\6.png'
44.6214 	EXP 	NbackInstructionWideImg: autoDraw = True
44.6382 	EXP 	NbackInstructionWideImg: autoDraw = True
44.6550 	EXP 	NbackInstructionWideImg: autoDraw = True
44.6715 	EXP 	NbackInstructionWideImg: autoDraw = True
44.6881 	EXP 	NbackInstructionWideImg: autoDraw = True
44.7048 	EXP 	NbackInstructionWideImg: autoDraw = True
44.7214 	EXP 	NbackInstructionWideImg: autoDraw = True
44.7381 	EXP 	NbackInstructionWideImg: autoDraw = True
44.7548 	EXP 	NbackInstructionWideImg: autoDraw = True
44.7716 	EXP 	NbackInstructionWideImg: autoDraw = True
44.7883 	EXP 	NbackInstructionWideImg: autoDraw = True
44.8048 	EXP 	NbackInstructionWideImg: autoDraw = True
44.8215 	EXP 	NbackInstructionWideImg: autoDraw = True
44.8399 	EXP 	NbackInstructionWideImg: autoDraw = True
44.8549 	EXP 	NbackInstructionWideImg: autoDraw = True
44.8715 	EXP 	NbackInstructionWideImg: autoDraw = True
44.8882 	EXP 	NbackInstructionWideImg: autoDraw = True
44.9048 	EXP 	NbackInstructionWideImg: autoDraw = True
44.9215 	EXP 	NbackInstructionWideImg: autoDraw = True
44.9381 	EXP 	NbackInstructionWideImg: autoDraw = True
44.9549 	EXP 	NbackInstructionWideImg: autoDraw = True
44.9715 	EXP 	NbackInstructionWideImg: autoDraw = True
44.9882 	EXP 	NbackInstructionWideImg: autoDraw = True
45.0049 	EXP 	NbackInstructionWideImg: autoDraw = True
45.0216 	EXP 	NbackInstructionWideImg: autoDraw = True
45.0384 	EXP 	NbackInstructionWideImg: autoDraw = True
45.0549 	EXP 	NbackInstructionWideImg: autoDraw = True
45.0715 	EXP 	NbackInstructionWideImg: autoDraw = True
45.0882 	EXP 	NbackInstructionWideImg: autoDraw = True
45.1049 	EXP 	NbackInstructionWideImg: autoDraw = True
45.1216 	EXP 	NbackInstructionWideImg: autoDraw = True
45.1383 	EXP 	NbackInstructionWideImg: autoDraw = True
45.1551 	EXP 	NbackInstructionWideImg: autoDraw = True
45.1716 	EXP 	NbackInstructionWideImg: autoDraw = True
45.1883 	EXP 	NbackInstructionWideImg: autoDraw = True
45.2049 	EXP 	NbackInstructionWideImg: autoDraw = True
45.2217 	EXP 	NbackInstructionWideImg: autoDraw = True
45.2384 	EXP 	NbackInstructionWideImg: autoDraw = True
45.2551 	EXP 	NbackInstructionWideImg: autoDraw = True
45.2718 	EXP 	NbackInstructionWideImg: autoDraw = True
