square,location,corrAns,runSeq,TaskT1Loop.thisRepN,TaskT1Loop.thisTrialN,TaskT1Loop.thisN,TaskT1Loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,runLoop.thisRepN,runLoop.thisTrialN,runLoop.thisN,runLoop.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,response.click,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,response_2.rt_left,response_2.rt_right,subject number,gender,bodymap first- or second-half (1 or 2),session,handedness,scanner,date,expName,psychopyVersion,frameRate,body_site_order,
3,"[0.2, 0.2]",0.0,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",148.5365236000216,150.53752400001395,148.5365236000216,149.53702950000297,149.52032100001816,150.52084750001086,"[0, 0, 0]",1,148.5365236000216,150.53752400001395,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
6,"[0.2, 0]",1.0,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",150.55413650002447,152.5551721000229,150.55413650002447,151.5547149000049,151.53801610000664,152.53852810000535,"[0, 0, 0]",1,150.55413650002447,152.5551721000229,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
5,"[0, 0]",0.0,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",152.571826600004,154.57294540002476,152.571826600004,153.57236920000287,153.5556960000249,154.5561824000033,"[0, 0, 0]",1,152.571826600004,154.57294540002476,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
7,"[-0.2, -0.2]",0.0,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",154.58950440000626,156.59055410002475,154.58950440000626,155.59005250001792,155.57336639999994,156.5738573000126,"[0, 0, 0]",1,154.58950440000626,156.59055410002475,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
5,"[0, 0]",1.0,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",156.6073039000039,158.6083256000129,156.6073039000039,157.60772080000606,157.5910572000139,158.59157610000693,"[0, 0, 0]",0,156.6073039000039,158.6083256000129,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
1,"[-0.2, 0.2]",0.0,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",158.62486920002266,160.6259656000184,158.62486920002266,159.62542000002577,159.60882380002295,160.60921520000556,"[0, 0, 0]",1,158.62486920002266,160.6259656000184,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
7,"[-0.2, -0.2]",0.0,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",160.6426594000077,162.64359770002193,160.6426594000077,161.64322940001148,161.62641040000017,162.62688670001808,"[0, 0, 0]",1,160.6426594000077,162.64359770002193,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
9,"[0.2, -0.2]",0.0,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",162.66021540001384,164.66124720001244,162.66021540001384,163.6607896000205,163.64419560000533,164.64458470002864,"[0, 0, 0]",1,162.66021540001384,164.66124720001244,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
3,"[0.2, 0.2]",0.0,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",164.677918100002,166.67903980001574,164.677918100002,165.67849030002253,165.661983900005,166.66226740001002,"[0, 0, 0]",1,164.677918100002,166.67903980001574,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
9,"[0.2, -0.2]",1.0,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",166.69563920001383,168.69663300001412,166.69563920001383,167.69611150000128,167.67945660001715,168.67994720002753,"[0, 0, 0]",0,166.69563920001383,168.69663300001412,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
6,"[0.2, 0]",0.0,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",168.71340130001772,170.7142570000142,168.71340130001772,169.71389170002658,169.69721840001876,170.69759790002718,"[0, 0, 0]",1,168.71340130001772,170.7142570000142,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
2,"[0, 0.2]",0.0,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",170.73097680002684,172.73192480002763,170.73097680002684,171.73159510002006,171.71482840002864,172.71526930000982,"[0, 0, 0]",1,170.73097680002684,172.73192480002763,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
5,"[0, 0]",0.0,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",172.7486678000132,174.74980590000632,172.7486678000132,173.74915920000058,173.73247890002676,174.73297110002022,"[0, 0, 0]",1,172.7486678000132,174.74980590000632,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7662123000191,None,space,174.7662123000191,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
6,"[0.2, 0]",None,stimuli/orders/stimOrder7.xlsx,,,,,0,0,0,0,,,,,0,0,0,3,189.098398800008,None,190.10951150002074,None,190.10951150002074,191.1246282000211,191.107938000001,None,1,None,None,"[0, 0, 0]",,,190.10951150002074,None,,,,,,,,,,,,,,,,,,,176.79296350001823,176.79296350001823,None,space,3.008036199986236,176.79296350001823,None,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
6,"[0.2, 0]",space,stimuli/orders/stimOrder7.xlsx,,,,,0,1,1,1,,,,,0,0,0,3,,,192.1083467999997,192.1083467999997,192.1083467999997,193.10896190002677,193.09219730002224,194.09269889999996,0,None,None,"[0, 0, 0]",,,192.1083467999997,192.1083467999997,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder7.xlsx,,,,,0,2,2,2,,,,,0,0,0,3,,,194.10945000001811,194.10945000001811,194.10945000001811,195.10987350001233,195.09344690002035,196.0937358000083,0,None,None,"[0, 0, 0]",,,194.10945000001811,194.10945000001811,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
9,"[0.2, -0.2]",None,stimuli/orders/stimOrder7.xlsx,,,,,0,3,3,3,,,,,0,0,0,3,,,196.11046080000233,196.11046080000233,196.11046080000233,197.11096840002574,197.09416220002458,198.09483210000326,0,None,None,"[0, 0, 0]",,,196.11046080000233,196.11046080000233,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
9,"[0.2, -0.2]",space,stimuli/orders/stimOrder7.xlsx,,,,,0,4,4,4,,,,,0,0,0,3,,,198.1114042000263,198.1114042000263,198.1114042000263,199.11200000002282,199.09516820000135,200.09576060000109,0,None,None,"[0, 0, 0]",,,198.1114042000263,198.1114042000263,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
6,"[0.2, 0]",None,stimuli/orders/stimOrder7.xlsx,,,,,0,5,5,5,,,,,0,0,0,3,,,200.1124725000118,200.1124725000118,200.1124725000118,201.11290700000245,201.09637980000116,202.09679450001568,0,None,None,"[0, 0, 0]",,,200.1124725000118,200.1124725000118,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
4,"[-0.2, 0]",None,stimuli/orders/stimOrder7.xlsx,,,,,0,6,6,6,,,,,0,0,0,3,,,202.11337030000868,202.11337030000868,202.11337030000868,203.1138965000282,203.09734790000948,204.09780670001055,0,None,None,"[0, 0, 0]",,,202.11337030000868,202.11337030000868,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
3,"[0.2, 0.2]",None,stimuli/orders/stimOrder7.xlsx,,,,,0,7,7,7,,,,,0,0,0,3,,,204.11433880002005,204.11433880002005,204.11433880002005,205.11486250002054,205.09838830001536,206.09891220001737,0,None,None,"[0, 0, 0]",,,204.11433880002005,204.11433880002005,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
3,"[0.2, 0.2]",space,stimuli/orders/stimOrder7.xlsx,,,,,0,8,8,8,,,,,0,0,0,3,,,206.11545280000428,206.11545280000428,206.11545280000428,207.11589900002582,207.09934430001886,208.0997830000124,0,None,None,"[0, 0, 0]",,,206.11545280000428,206.11545280000428,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
8,"[0, -0.2]",None,stimuli/orders/stimOrder7.xlsx,,,,,0,9,9,9,,,,,0,0,0,3,,,208.11636720001115,208.11636720001115,208.11636720001115,209.11707020000904,209.10016910001286,210.10081930001616,0,None,None,"[0, 0, 0]",,,208.11636720001115,208.11636720001115,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
1,"[-0.2, 0.2]",None,stimuli/orders/stimOrder7.xlsx,,,,,0,10,10,10,,,,,0,0,0,3,,,210.11741410000832,210.11741410000832,210.11741410000832,211.11801350000314,211.10137710001436,212.1019713000278,0,None,None,"[0, 0, 0]",,,210.11741410000832,210.11741410000832,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder7.xlsx,,,,,0,11,11,11,,,,,0,0,0,3,,,212.118397800019,212.118397800019,212.118397800019,213.11889530002372,213.10232660002657,214.10282270002062,0,None,None,"[0, 0, 0]",,,212.118397800019,212.118397800019,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
4,"[-0.2, 0]",None,stimuli/orders/stimOrder7.xlsx,,,,,0,12,12,12,,,,,0,0,0,3,,,214.11938610000652,214.11938610000652,214.11938610000652,215.11993760001496,215.10324960001162,216.10383510001702,0,None,None,"[0, 0, 0]",,,214.11938610000652,214.11938610000652,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
4,"[-0.2, 0]",space,stimuli/orders/stimOrder7.xlsx,,,,,0,13,13,13,,,,,0,0,0,3,,,216.1204371000058,216.1204371000058,216.1204371000058,217.12098230002448,217.1043027000269,218.1048090000113,0,None,None,"[0, 0, 0]",,,216.1204371000058,216.1204371000058,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
8,"[0, -0.2]",None,stimuli/orders/stimOrder7.xlsx,,,,,0,14,14,14,,,,,0,0,0,3,,,218.12139410001691,218.12139410001691,218.12139410001691,219.12197820001165,219.10530510000535,220.1058522000094,0,None,None,"[0, 0, 0]",,,218.12139410001691,218.12139410001691,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
5,"[0, 0]",None,stimuli/orders/stimOrder7.xlsx,,,,,0,15,15,15,,,,,0,0,0,3,,,220.12236890001805,220.12236890001805,220.12236890001805,221.1229255000071,221.1062584000174,222.10688990002382,0,None,None,"[0, 0, 0]",,,220.12236890001805,220.12236890001805,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
5,"[0, 0]",space,stimuli/orders/stimOrder7.xlsx,,,,,0,16,16,16,,,,,0,0,0,3,,,222.12352660001488,222.12352660001488,222.12352660001488,223.12392540002475,223.10734850002336,224.10785620001843,0,None,None,"[0, 0, 0]",,,222.12352660001488,222.12352660001488,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
1,"[-0.2, 0.2]",None,stimuli/orders/stimOrder7.xlsx,,,,,0,17,17,17,,,,,0,0,0,3,,,224.12439750001067,224.12439750001067,224.12439750001067,225.12491390001378,225.1082524000085,226.1089926000277,0,None,None,"[0, 0, 0]",,,224.12439750001067,224.12439750001067,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
3,"[0.2, 0.2]",None,stimuli/orders/stimOrder7.xlsx,,,,,0,18,18,18,,,,,0,0,0,3,,,226.12548630000674,226.12548630000674,226.12548630000674,227.12588780000806,227.10931670002174,228.10979170000064,0,None,None,"[0, 0, 0]",,,226.12548630000674,226.12548630000674,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
6,"[0.2, 0]",None,stimuli/orders/stimOrder7.xlsx,,,,,0,19,19,19,,,,,0,0,0,3,,,228.12642410001718,228.12642410001718,228.12642410001718,229.12700940002105,229.11031980000553,230.1108355000033,0,None,None,"[0, 0, 0]",,,228.12642410001718,228.12642410001718,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
1,"[-0.2, 0.2]",None,stimuli/orders/stimOrder7.xlsx,,,,,0,20,20,20,,,,,0,0,0,3,,,230.12739870001678,230.12739870001678,230.12739870001678,231.12802740000188,231.11135490000015,232.1119545000256,0,None,None,"[0, 0, 0]",,,230.12739870001678,230.12739870001678,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
1,"[-0.2, 0.2]",space,stimuli/orders/stimOrder7.xlsx,,,,,0,21,21,21,,,,,0,0,0,3,,,232.1284209000005,232.1284209000005,232.1284209000005,233.1289497000107,233.11236670002108,234.11274280000362,0,None,None,"[0, 0, 0]",,,232.1284209000005,232.1284209000005,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
1,"[-0.2, 0.2]",space,stimuli/orders/stimOrder7.xlsx,,,,,0,22,22,22,,,,,0,0,0,3,,,234.12939720001305,234.12939720001305,234.12939720001305,235.12993410002673,235.11328070002492,236.11390640001628,0,None,None,"[0, 0, 0]",,,234.12939720001305,234.12939720001305,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
3,"[0.2, 0.2]",None,stimuli/orders/stimOrder7.xlsx,,,,,0,23,23,23,,,,,0,0,0,3,,,236.1305287000141,236.1305287000141,236.1305287000141,237.1310583000013,237.11438750001253,238.11489020002773,0,None,None,"[0, 0, 0]",,,236.1305287000141,236.1305287000141,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder7.xlsx,,,,,0,24,24,24,,,,,0,0,0,3,,,238.13147990001016,238.13147990001016,238.13147990001016,239.13207890000194,239.115369200008,240.11584530002438,0,None,None,"[0, 0, 0]",,,238.13147990001016,238.13147990001016,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
1,"[-0.2, 0.2]",None,stimuli/orders/stimOrder7.xlsx,,,,,0,25,25,25,,,,,0,0,0,3,,,240.13257530002738,240.13257530002738,240.13257530002738,241.13314260001061,241.11638350001886,242.11690920000547,0,None,None,"[0, 0, 0]",,,240.13257530002738,240.13257530002738,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
7,"[-0.2, -0.2]",None,stimuli/orders/stimOrder7.xlsx,,,,,0,26,26,26,,,,,0,0,0,3,,,242.1334482000093,242.1334482000093,242.1334482000093,243.1339594000019,243.11728630002472,244.1179280000215,0,None,None,"[0, 0, 0]",,,242.1334482000093,242.1334482000093,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
7,"[-0.2, -0.2]",space,stimuli/orders/stimOrder7.xlsx,,,,,0,27,27,27,,,,,0,0,0,3,,,244.13455910002813,244.13455910002813,244.13455910002813,245.1350541000138,245.11837370001012,246.11889100002008,0,None,None,"[0, 0, 0]",,,244.13455910002813,244.13455910002813,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder7.xlsx,,,,,0,28,28,28,,,,,0,0,0,3,,,246.13554120002664,246.13554120002664,246.13554120002664,247.13607620002585,247.11929220001912,248.11982850002823,0,None,None,"[0, 0, 0]",,,246.13554120002664,246.13554120002664,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
6,"[0.2, 0]",None,stimuli/orders/stimOrder7.xlsx,,,,,0,29,29,29,,,,,0,0,0,3,,,248.1365490000171,248.1365490000171,248.1365490000171,249.13708110002335,249.1202974000189,250.1208552000171,0,None,None,"[0, 0, 0]",,,248.1365490000171,248.1365490000171,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
,,,stimuli/orders/stimOrder7.xlsx,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.629629629629628,244.93925323995063,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
5,"[0, 0]",None,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,0,0,0,0,0,0,3,None,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",268.4091990000161,None,268.4091990000161,269.4138374000031,269.4138374000031,None,"[0, 0, 0]",1,268.4091990000161,None,,,,,,,,,,,0.013428760023089126,None,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,1,1,1,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",270.39762600001995,272.3986289000022,270.39762600001995,271.398208300001,271.38150060002226,272.3819447000278,"[0, 0, 0]",1,270.39762600001995,272.3986289000022,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
6,"[0.2, 0]",None,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,2,2,2,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",272.4152593000035,274.41628040000796,272.4152593000035,273.41582449999987,273.3991495000082,274.39962730000843,"[0, 0, 0]",0,272.4152593000035,274.41628040000796,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
9,"[0.2, -0.2]",None,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,3,3,3,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",274.43294010002865,276.43406270002015,274.43294010002865,275.43351750000147,275.41692520002834,276.41732410000986,"[0, 0, 0]",1,274.43294010002865,276.43406270002015,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
3,"[0.2, 0.2]",None,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,4,4,4,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",276.4507232000178,278.4516345000011,276.4507232000178,277.45115470001474,277.43452140002046,278.4349753000133,"[0, 0, 0]",1,276.4507232000178,278.4516345000011,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
9,"[0.2, -0.2]",1.0,stimuli/orders/stimOrder7.xlsx,,,,,,,,,0,5,5,5,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",278.468319800013,280.46931860002223,278.468319800013,279.46890640002675,279.45223590001115,280.4526660000265,"[0, 0, 0]",0,278.468319800013,280.46931860002223,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
