square,location,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,response_2.rt_left,response_2.rt_right,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,response.click,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
3,"[0.2, 0.2]",0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1350.7804080999922,1352.7803966999054,1350.7804080999922,1351.7804002000485,1351.763677699957,1352.763723099837,"[0, 0, 0]",1,1350.7804080999922,1352.7803966999054,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
5,"[0, 0]",0,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1352.797071899986,1354.7970717998687,1352.797071899986,1353.7970697998535,1353.7803990000393,1354.7804179999512,"[0, 0, 0]",1,1352.797071899986,1354.7970717998687,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
3,"[0.2, 0.2]",1,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1354.8137535999995,1356.8137296000496,1354.8137535999995,1355.8137530998792,1355.7970803000499,1356.7970971998293,"[0, 0, 0]",1,1354.8137535999995,1356.8137296000496,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
1,"[-0.2, 0.2]",0,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1356.830457399832,1358.8304365000222,1356.830457399832,1357.8304556999356,1357.8137668999843,1358.8137713999022,"[0, 0, 0]",1,1356.830457399832,1358.8304365000222,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
9,"[0.2, -0.2]",0,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1358.847040799912,1360.8471303000115,1358.847040799912,1359.8471210999414,1359.8304522000253,1360.8304510999005,"[0, 0, 0]",1,1358.847040799912,1360.8471303000115,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
9,"[0.2, -0.2]",0,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1360.8637930999976,1362.8638032998424,1360.8637930999976,1361.8804758000188,1361.8638207998592,1362.8638032998424,"[0, 0, 0]",1,1360.8637930999976,1362.8638032998424,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
8,"[0, -0.2]",0,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1362.8804976998363,1364.8804874999914,1362.8804976998363,1363.880483499961,1363.8638025999535,1364.863820699975,"[0, 0, 0]",1,1362.8804976998363,1364.8804874999914,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
6,"[0.2, 0]",0,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1364.8971518999897,1366.8971765998285,1364.8971518999897,1365.8971609999426,1365.8805335999932,1366.8805434999522,"[0, 0, 0]",1,1364.8971518999897,1366.8971765998285,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
3,"[0.2, 0.2]",0,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1366.913830399979,1368.9138338998891,1366.913830399979,1367.9138364000246,1367.897177199833,1368.8971800999716,"[0, 0, 0]",1,1366.913830399979,1368.9138338998891,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
6,"[0.2, 0]",1,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1368.9305159999058,1370.9305334000383,1368.9305159999058,1369.930565400049,1369.9138572998345,1370.9138569999486,"[0, 0, 0]",1,1368.9305159999058,1370.9305334000383,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
5,"[0, 0]",0,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1370.9471861999482,1372.9472099998966,1370.9471861999482,1371.9472044999711,1371.930538599845,1372.9305697998498,"[0, 0, 0]",1,1370.9471861999482,1372.9472099998966,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
7,"[-0.2, -0.2]",0,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1372.9638888000045,1374.9638918999117,1372.9638888000045,1373.9638886998873,1373.94720519986,1374.9472800998483,"[0, 0, 0]",1,1372.9638888000045,1374.9638918999117,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
5,"[0, 0]",1,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1374.9805872999132,1376.9805886000395,1374.9805872999132,1375.980565899983,1375.9639143999666,1376.9638994999696,"[0, 0, 0]",1,1374.9805872999132,1376.9805886000395,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
1,"[-0.2, 0.2]",0,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1376.9972228000406,1378.9972467999905,1376.9972228000406,1377.997247399995,1377.9805703000166,1378.980589899933,"[0, 0, 0]",1,1376.9972228000406,1378.9972467999905,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
7,"[-0.2, -0.2]",0,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1379.0139162999112,1381.013918499928,1379.0139162999112,1380.013929199893,1379.9972620999906,1380.9972643000074,"[0, 0, 0]",1,1379.0139162999112,1381.013918499928,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
9,"[0.2, -0.2]",0,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1381.0306156999432,1383.0306096998975,1381.0306156999432,1382.0306073999964,1382.013952899957,1383.0138785999734,"[0, 0, 0]",1,1381.0306156999432,1383.0306096998975,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
3,"[0.2, 0.2]",0,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1383.047289500013,1385.047293300042,1383.047289500013,1384.047294799937,1384.0306333999615,1385.0306213998701,"[0, 0, 0]",1,1383.047289500013,1385.047293300042,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
9,"[0.2, -0.2]",1,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1385.0639215998817,1387.0639891000465,1385.0639215998817,1386.0639726000372,1386.0473113998305,1387.0473160999827,"[0, 0, 0]",1,1385.0639215998817,1387.0639891000465,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
6,"[0.2, 0]",0,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1387.080647799885,1389.08065239992,1387.080647799885,1388.0806419998407,1388.0639736000448,1389.0639941999689,"[0, 0, 0]",1,1387.080647799885,1389.08065239992,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
2,"[0, 0.2]",0,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1389.0973157000262,1391.097354899859,1389.0973157000262,1390.0973416999914,1390.0806728999596,1391.0806770999916,"[0, 0, 0]",1,1389.0973157000262,1391.097354899859,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
5,"[0, 0]",0,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1391.1140222998802,1393.114019999979,1391.1140222998802,1392.1140072999988,1392.0968573000282,1393.0973675998393,"[0, 0, 0]",1,1391.1140222998802,1393.114019999979,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,1393.1473755999468,None,space,1393.1473755999468,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
3,"[0.2, 0.2]",None,,,,,0,0,0,0,1632.5998205998912,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1638.7992036999203,None,1638.7992036999203,1639.7991899999324,1639.7825515998993,1640.7825428999495,"[0, 0, 0]",1,1638.7992036999203,None,1432.5479544999544,1432.5479544999544,None,space,150.63477529981174,1432.5479544999544,None,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
3,"[0.2, 0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[1, 0, 0]",1640.7992034000345,1642.799229199998,1640.7992034000345,1641.79922419996,1641.782566400012,1642.7825585999526,"[1, 0, 0]",0,1640.7992034000345,1642.799229199998,,,,,,,,1.7174924002029002,0.0,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
5,"[0, 0]",0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1642.8159024999477,1644.8159497999586,1642.8159024999477,1643.8159089998808,1643.7992352000438,1644.799242499983,"[0, 0, 0]",0,1642.8159024999477,1644.8159497999586,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
1,"[-0.2, 0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1644.8325723998714,1646.8326049998868,1644.8325723998714,1645.832577999914,1645.8159161000513,1646.8159232998732,"[0, 0, 0]",0,1644.8325723998714,1646.8326049998868,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
5,"[0, 0]",1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1646.8826409999747,None,1646.8826409999747,1647.88262509997,1647.88262509997,None,"[0, 0, 0]",0,1646.8826409999747,None,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
8,"[0, -0.2]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1648.865937900031,1650.8659462998621,1648.865937900031,1649.86595700006,1649.8492759999353,1650.8492928999476,"[0, 0, 0]",1,1648.865937900031,1650.8659462998621,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
5,"[0, 0]",1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1650.8826291000005,1652.8826282999944,1650.8826291000005,1651.8826138998847,1651.8659632999916,1652.8659746998455,"[0, 0, 0]",0,1650.8826291000005,1652.8826282999944,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
7,"[-0.2, -0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1652.8993009999394,1654.8993126000278,1652.8993009999394,1653.8993110000156,1653.8826571998652,1654.8826444000006,"[0, 0, 0]",1,1652.8993009999394,1654.8993126000278,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
5,"[0, 0]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1654.9159836999606,1656.915991799906,1654.9159836999606,1655.915988799883,1655.8993223998696,1656.8993243000004,"[0, 0, 0]",1,1654.9159836999606,1656.915991799906,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
7,"[-0.2, -0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1656.9326537000015,1658.9326696000062,1656.9326537000015,1657.9326762999408,1657.916010600049,1658.916025399929,"[0, 0, 0]",1,1656.9326537000015,1658.9326696000062,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
,,,,,,,,,,,1658.9493549000472,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.074074074074073,1639.4553954496514,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
5,"[0, 0]",None,0,0,0,0,,,,,1672.6994886999018,None,1679.0161713999696,None,1679.0161713999696,1680.0161841998342,1679.982846800005,1680.9828373999335,1,None,None,"[0, 0, 0]",,,1679.0161713999696,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014650550205260515,5.011644350131974,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
5,"[0, 0]",1,0,1,1,1,,,,,,,1681.0161853998434,None,1681.0161853998434,1682.0161846999545,1681.9995440999046,1682.999527900014,1,None,None,"[0, 0, 0]",,,1681.0161853998434,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
4,"[-0.2, 0]",0,0,2,2,2,,,,,,,1683.016207400011,1683.016207400011,1683.016207400011,1684.0161973000504,1683.9995452999137,1684.9995633000508,1,None,None,"[0, 0, 0]",,,1683.016207400011,1683.016207400011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,1685.0162100000307,1685.0162100000307,1685.0162100000307,1686.016229599947,1685.9995497998316,1686.99958589999,1,None,None,"[0, 0, 0]",,,1685.0162100000307,1685.0162100000307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
6,"[0.2, 0]",0,0,4,4,4,,,,,,,1687.0496807999443,1687.0496807999443,1687.0496807999443,1688.0495941999834,1688.0495941999834,None,1,None,None,"[0, 0, 0]",,,1687.0496807999443,1687.0496807999443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
8,"[0, -0.2]",0,0,5,5,5,,,,,,,1689.03291599988,None,1689.03291599988,1690.0329253999516,1690.016248999862,1691.0161732998677,1,None,None,"[0, 0, 0]",,,1689.03291599988,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
1,"[-0.2, 0.2]",0,0,6,6,6,,,,,,,1691.0329264998436,1691.0329264998436,1691.0329264998436,1692.0329312998801,1692.0162732000463,1693.0162593000568,1,None,None,"[0, 0, 0]",,,1691.0329264998436,1691.0329264998436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
4,"[-0.2, 0]",0,0,7,7,7,,,,,,,1693.0329446999822,1693.0329446999822,1693.0329446999822,1694.032942299964,1694.01628109999,1695.0162816999946,1,None,None,"[0, 0, 0]",,,1693.0329446999822,1693.0329446999822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
8,"[0, -0.2]",0,0,8,8,8,,,,,,,1695.0329557999503,1695.0329557999503,1695.0329557999503,1696.0329630998895,1696.0162841000129,1697.0162871000357,1,None,None,"[0, 0, 0]",,,1695.0329557999503,1695.0329557999503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
8,"[0, -0.2]",1,0,9,9,9,,,,,,,1697.0329714999534,1697.0329714999534,1697.0329714999534,1698.0329759998713,1698.0163175000343,1699.016315799905,1,None,None,"[0, 0, 0]",,,1697.0329714999534,1697.0329714999534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
,,,,,,,,,,,1699.0329779000022,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.679012345679013,1679.92161484994,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
6,"[0.2, 0]",None,,,,,0,0,0,0,1714.8830295000225,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1719.0998112000525,None,1719.0998112000525,1720.0998084000312,1720.0831408000086,1721.0831428000238,"[0, 0, 0]",1,1719.0998112000525,None,,,,,,,,,,,,0.015391150023788214,5.013145050033927,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
1,"[-0.2, 0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1721.0998116000555,1723.0998327999841,1721.0998116000555,1722.099832299864,1722.0831414998975,1723.0830397000536,"[0, 0, 0]",1,1721.0998116000555,1723.0998327999841,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
6,"[0.2, 0]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1723.1164932998363,1725.1165171000175,1723.1164932998363,1724.1165115998592,1724.09983620001,1725.099860599963,"[0, 0, 0]",1,1723.1164932998363,1725.1165171000175,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
4,"[-0.2, 0]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1725.1331782999914,1727.1331880998332,1725.1331782999914,1726.133189199958,1726.1165203000419,1727.1165376999415,"[0, 0, 0]",1,1725.1331782999914,1727.1331880998332,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
1,"[-0.2, 0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1727.2169023999013,None,1727.2169023999013,1728.2165385999251,1728.1998709000181,None,"[0, 0, 0]",1,1727.2169023999013,None,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
8,"[0, -0.2]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1729.166569699999,1731.1665767999366,1729.166569699999,1730.1665725999046,1730.1498934999108,1731.1498819999397,"[0, 0, 0]",1,1729.166569699999,1731.1665767999366,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
1,"[-0.2, 0.2]",1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1731.1832425999455,1733.1832385000307,1731.1832425999455,1732.1832336999942,1732.1665656999685,1733.1665878000204,"[0, 0, 0]",1,1731.1832425999455,1733.1832385000307,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
8,"[0, -0.2]",1,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1733.1999206000473,1735.1999160000123,1733.1999206000473,1734.1999180000275,1734.1832436998375,1735.183250400005,"[0, 0, 0]",1,1733.1999206000473,1735.1999160000123,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
1,"[-0.2, 0.2]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1735.2165935998783,1737.2166211998556,1735.2165935998783,1736.2165945000015,1736.1999210999347,1737.1999488999136,"[0, 0, 0]",1,1735.2165935998783,1737.2166211998556,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
6,"[0.2, 0]",0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1737.2332597998902,1739.233280400047,1737.2332597998902,1738.2332796999253,1738.2166208999697,1739.2166212999728,"[0, 0, 0]",1,1737.2332597998902,1739.233280400047,,,,,,,,,,,,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
,,,,,,,,,,,1739.2499464000575,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.61728395061728,1718.7554341498762,,,,4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
3,"[0.2, 0.2]",None,0,0,0,0,,,,,1753.083379099844,None,1759.3167606999632,None,1759.3167606999632,1760.3167790998705,1760.283443900058,1761.2835204999428,1,None,None,"[0, 0, 0]",,,1759.3167606999632,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015189450001344085,5.012893449980766,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
4,"[-0.2, 0]",0,0,1,1,1,,,,,,,1761.3001399999484,None,1761.3001399999484,1762.3001371999271,1762.2834950999822,1763.2834765999578,1,None,None,"[0, 0, 0]",,,1761.3001399999484,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",4,M,2,13,l,CIB,2021_Sep_28_1036,2020.2.10,distractmap2,60.00214807928742,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
