square,location,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,response.rt_left,response.rt_right,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,response.click,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
9,"[0.2, -0.2]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1584.9819471000228,1586.9820858000312,1584.9819471000228,1585.9820792999817,1585.9654115999583,1586.965408100048,"[0, 0, 0]",1,1584.9819471000228,1586.9820858000312,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
6,"[0.2, 0]",1,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1586.9987388999434,1588.9987498000264,1586.9987388999434,1587.998753700056,1587.9820900999475,1588.9819873999804,"[0, 0, 0]",0,1586.9987388999434,1588.9987498000264,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
3,"[0.2, 0.2]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1589.0154252999928,1591.0154514999595,1589.0154252999928,1590.0154228999745,1589.998779400019,1590.9987787000136,"[0, 0, 0]",1,1589.0154252999928,1591.0154514999595,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
9,"[0.2, -0.2]",0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1591.0321308999555,1593.0321177999722,1591.0321308999555,1592.0321292999433,1592.0154586000135,1593.0154505999526,"[0, 0, 0]",0,1591.0321308999555,1593.0321177999722,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
,,,,,,,,,,,1593.0487829999765,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.320987654320987,1563.7953115700511,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
3,"[0.2, 0.2]",None,,,,,0,0,0,0,1611.0492072999477,None,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1613.0989717999473,None,1613.0989717999473,1614.0989802000113,1614.082317100023,1615.0823181000305,"[0, 0, 0]",1,1613.0989717999473,None,,,,,,,,,,0.01444712991360575,5.011501929955557,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
9,"[0.2, -0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1615.0989132999675,1617.099007199984,1615.0989132999675,1616.0989900999703,1616.0823279999895,1617.0822108000284,"[0, 0, 0]",1,1615.0989132999675,1617.099007199984,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
3,"[0.2, 0.2]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1617.115667099948,1619.115651799948,1617.115667099948,1618.115678900038,1618.0990137000335,1619.0990196999628,"[0, 0, 0]",1,1617.115667099948,1619.115651799948,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
7,"[-0.2, -0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1619.1318280999549,1621.1323633999564,1619.1318280999549,1620.1323690999998,1620.11568050005,1621.115646100021,"[0, 0, 0]",1,1619.1318280999549,1621.1323633999564,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
8,"[0, -0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1621.182681699982,None,1621.182681699982,1622.182381600025,1622.14903770003,1623.1490576999495,"[0, 0, 0]",1,1621.182681699982,None,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
4,"[-0.2, 0]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1623.1656980999978,1625.1657221999485,1623.1656980999978,1624.1657186000375,1624.1490378000308,1625.1490747999633,"[0, 0, 0]",1,1623.1656980999978,1625.1657221999485,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
4,"[-0.2, 0]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1625.232419100008,None,1625.232419100008,1626.232376000029,1626.2157573000295,None,"[0, 0, 0]",1,1625.232419100008,None,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
1,"[-0.2, 0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1627.199082899955,1629.1990893000038,1627.199082899955,1628.199086699984,1628.182417999953,1629.1824930999428,"[0, 0, 0]",1,1627.199082899955,1629.1990893000038,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
4,"[-0.2, 0]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1629.2157647999702,1631.2157757000532,1629.2157647999702,1630.2157664999831,1630.1991106000496,1631.1991400000406,"[0, 0, 0]",1,1629.2157647999702,1631.2157757000532,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
8,"[0, -0.2]",0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1631.232448499999,1633.2324337000027,1631.232448499999,1632.2324584999587,1632.2157937999582,1633.2158227999462,"[0, 0, 0]",1,1631.232448499999,1633.2324337000027,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
,,,,,,,,,,,1633.2491448000073,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,1601.995724670007,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
2,"[0, 0.2]",None,0,0,0,0,,,,,1648.4993990999646,None,1653.3159660999663,None,1653.3159660999663,1654.3159825999755,1654.299306800007,1655.2992979000555,1,None,None,"[0, 0, 0]",,,1653.3159660999663,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014341229922138155,5.011375629925169,"[0, 0, 0]",1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
2,"[0, 0.2]",1,0,1,1,1,,,,,,,1655.3159833999816,None,1655.3159833999816,1656.3159807999618,1656.2993278000504,1657.299331099959,1,None,None,"[0, 0, 0]",,,1655.3159833999816,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
1,"[-0.2, 0.2]",0,0,2,2,2,,,,,,,1657.31599979999,1657.31599979999,1657.31599979999,1658.3160050000297,1658.2993502999889,1659.2993531000102,1,None,None,"[0, 0, 0]",,,1657.31599979999,1657.31599979999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,1659.316004900029,1659.316004900029,1659.316004900029,1660.3160238000564,1660.2993678000057,1661.2993784999708,1,None,None,"[0, 0, 0]",,,1659.316004900029,1659.316004900029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
2,"[0, 0.2]",1,0,4,4,4,,,,,,,1661.3663715999573,1661.3663715999573,1661.3663715999573,1662.366027000011,1662.3493886999786,None,1,None,None,"[0, 0, 0]",,,1661.3663715999573,1661.3663715999573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
4,"[-0.2, 0]",0,0,5,5,5,,,,,,,1663.3327058999566,None,1663.3327058999566,1664.3327110999962,1664.3160580999684,1665.3160770999966,1,None,None,"[0, 0, 0]",,,1663.3327058999566,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
6,"[0.2, 0]",0,0,6,6,6,,,,,,,1665.3327389999758,1665.3327389999758,1665.3327389999758,1666.3327479000436,1666.3160698999418,1667.3160612999927,1,None,None,"[0, 0, 0]",,,1665.3327389999758,1665.3327389999758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
8,"[0, -0.2]",0,0,7,7,7,,,,,,,1667.3327488000505,1667.3327488000505,1667.3327488000505,1668.3327449000208,1668.3160834000446,1669.3160972000333,1,None,None,"[0, 0, 0]",,,1667.3327488000505,1667.3327488000505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
9,"[0.2, -0.2]",0,0,8,8,8,,,,,,,1669.3327548999805,1669.3327548999805,1669.3327548999805,1670.3327802000567,1670.316113900044,1671.3161022999557,1,None,None,"[0, 0, 0]",,,1669.3327548999805,1669.3327548999805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
9,"[0.2, -0.2]",1,0,9,9,9,,,,,,,1671.3327745000133,1671.3327745000133,1671.3327745000133,1672.3327386999736,1672.31612209999,1673.3161370999878,1,None,None,"[0, 0, 0]",,,1671.3327745000133,1671.3327745000133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
,,,,,,,,,,,1673.3327935000416,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.839506172839506,1642.0795006699627,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
2,"[0, 0.2]",None,,,,,0,0,0,0,1688.5831499999622,None,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1693.3829685000237,None,1693.3829685000237,1694.3829770999728,1694.366320500034,1695.366321700043,"[0, 0, 0]",1,1693.3829685000237,None,,,,,,,,,,0.014255729969590902,5.011159729911014,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
5,"[0, 0]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1695.3829695000313,1697.383056599996,1695.3829695000313,1696.3829981000163,1696.3663190000225,1697.3663471000036,"[0, 0, 0]",1,1695.3829695000313,1697.383056599996,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
3,"[0.2, 0.2]",0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1697.3996650000336,1699.399689999991,1697.3996650000336,1698.3996979000513,1698.383015600033,1699.3830062999623,"[0, 0, 0]",1,1697.3996650000336,1699.399689999991,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
5,"[0, 0]",1,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1699.4162460999796,1701.4163747000275,1699.4162460999796,1700.4163580000168,1700.3996997999493,1701.3996900999919,"[0, 0, 0]",1,1699.4162460999796,1701.4163747000275,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
2,"[0, 0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1701.4833151999628,None,1701.4833151999628,1702.4830382999498,1702.466388599947,None,"[0, 0, 0]",1,1701.4833151999628,None,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
8,"[0, -0.2]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1703.4497418999672,1705.4497204000363,1703.4497418999672,1704.4497140999883,1704.4330562000396,1705.4330653999932,"[0, 0, 0]",1,1703.4497418999672,1705.4497204000363,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
4,"[-0.2, 0]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1705.466415300034,1707.46642479999,1705.466415300034,1706.4664042999502,1706.4497455999954,1707.4497522000456,"[0, 0, 0]",1,1705.466415300034,1707.46642479999,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
8,"[0, -0.2]",1,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1707.4830677999416,1709.483087599976,1707.4830677999416,1708.4830958000384,1708.4664348999504,1709.4664432000136,"[0, 0, 0]",1,1707.4830677999416,1709.483087599976,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
7,"[-0.2, -0.2]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1709.4998089999426,1711.4997577000177,1709.4998089999426,1710.4997693999903,1710.4830950000323,1711.4831167999655,"[0, 0, 0]",1,1709.4998089999426,1711.4997577000177,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
8,"[0, -0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1711.5164589999476,1713.5164715000428,1711.5164589999476,1712.5164764999645,1712.499793300056,1713.4997873000102,"[0, 0, 0]",1,1711.5164589999476,1713.5164715000428,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
,,,,,,,,,,,1713.5331296999939,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.61728395061728,1684.2799375699833,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
2,"[0, 0.2]",None,,,,,0,0,0,0,1730.783495199983,None,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1733.5833069999935,None,1733.5833069999935,1734.583316299948,1734.5666522999527,1735.5666577999946,"[0, 0, 0]",1,1733.5833069999935,None,,,,,,,,,,0.01415812992490828,5.010952229960822,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
2,"[0, 0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1735.5833268000279,1737.583331999951,1735.5833268000279,1736.5833341999678,1736.5666431999998,1737.5666796000442,"[0, 0, 0]",1,1735.5833268000279,1737.583331999951,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
2,"[0, 0.2]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1737.6000035000034,1739.6000149999745,1737.6000035000034,1738.6000088000437,1738.5834071999416,1739.5833522999892,"[0, 0, 0]",1,1737.6000035000034,1739.6000149999745,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
8,"[0, -0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1739.61668560002,1741.6167144000065,1739.61668560002,1740.6167054000543,1740.6000425999518,1741.6000426999526,"[0, 0, 0]",1,1739.61668560002,1741.6167144000065,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
2,"[0, 0.2]",1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1741.6836591999745,None,1741.6836591999745,1742.6833878000034,1742.6667083000066,None,"[0, 0, 0]",1,1741.6836591999745,None,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
5,"[0, 0]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1743.6499503999949,1745.6500674999552,1743.6499503999949,1744.6500654000556,1744.633399900049,1745.6333994000452,"[0, 0, 0]",1,1743.6499503999949,1745.6500674999552,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
1,"[-0.2, 0.2]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1745.6667427000357,1747.6667356999824,1745.6667427000357,1746.6667450000532,1746.6500765000237,1747.650096999947,"[0, 0, 0]",1,1745.6667427000357,1747.6667356999824,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
1,"[-0.2, 0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1747.6834180000005,1749.683430999983,1747.6834180000005,1748.6834436999634,1748.6667551000137,1749.66676990001,"[0, 0, 0]",1,1747.6834180000005,1749.683430999983,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
6,"[0.2, 0]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1749.7001252999762,1751.700126599986,1749.7001252999762,1750.700107999961,1750.683441799949,1751.6834631999955,"[0, 0, 0]",1,1749.7001252999762,1751.700126599986,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
1,"[-0.2, 0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1751.716770399944,1753.7168089000043,1751.716770399944,1752.7166949999519,1752.7001353000524,1753.700132900034,"[0, 0, 0]",1,1751.716770399944,1753.7168089000043,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
,,,,,,,,,,,1753.7334817999508,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.48148148148148,1724.47965717013,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
4,"[-0.2, 0]",None,0,0,0,0,,,,,1771.6671815000009,None,1773.8003197000362,None,1773.8003197000362,1774.8003242999548,1774.7669647999573,1775.7669950999552,1,None,None,"[0, 0, 0]",,,1773.8003197000362,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01477572985459119,5.012201129924506,"[0, 0, 0]",1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
7,"[-0.2, -0.2]",0,0,1,1,1,,,,,,,1775.80032150005,None,1775.80032150005,1776.800337600056,1776.7836648999946,1777.783658499946,1,None,None,"[0, 0, 0]",,,1775.80032150005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
7,"[-0.2, -0.2]",1,0,2,2,2,,,,,,,1777.8003385999473,1777.8003385999473,1777.8003385999473,1778.8003527000546,1778.7836663000053,1779.7837070999667,1,None,None,"[0, 0, 0]",,,1777.8003385999473,1777.8003385999473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
4,"[-0.2, 0]",0,0,3,3,3,,,,,,,1779.8003664000425,1779.8003664000425,1779.8003664000425,1780.8003694999497,1780.783689099946,1781.783699200023,1,None,None,"[0, 0, 0]",,,1779.8003664000425,1779.8003664000425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
8,"[0, -0.2]",0,0,4,4,4,,,,,,,1781.8340559999924,1781.8340559999924,1781.8340559999924,1782.833702199976,1782.817040199996,None,1,None,None,"[0, 0, 0]",,,1781.8340559999924,1781.8340559999924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
4,"[-0.2, 0]",0,0,5,5,5,,,,,,,1783.8170439000241,None,1783.8170439000241,1784.8170584000181,1784.8003967000404,1785.8004106000299,1,None,None,"[0, 0, 0]",,,1783.8170439000241,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
7,"[-0.2, -0.2]",0,0,6,6,6,,,,,,,1785.817076300038,1785.817076300038,1785.817076300038,1786.817072500009,1786.8004205999896,1787.8004364999942,1,None,None,"[0, 0, 0]",,,1785.817076300038,1785.817076300038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
6,"[0.2, 0]",0,0,7,7,7,,,,,,,1787.8170930000488,1787.8170930000488,1787.8170930000488,1788.8170953999506,1788.8004410000285,1789.8004466999555,1,None,None,"[0, 0, 0]",,,1787.8170930000488,1787.8170930000488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
6,"[0.2, 0]",1,0,8,8,8,,,,,,,1789.8170058999676,1789.8170058999676,1789.8170058999676,1790.8171239000512,1790.8004326999653,1791.8004624999594,1,None,None,"[0, 0, 0]",,,1789.8170058999676,1789.8170058999676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
