12.9120 	WARNING 	Requested an unavailable screen number - using first available.
252.0246 	DATA 	Keypress: 5
252.4841 	DATA 	Keypress: 5
252.9682 	DATA 	Keypress: 5
253.4251 	DATA 	Keypress: 5
253.8845 	DATA 	Keypress: 5
254.3346 	DATA 	Keypress: 5
254.8016 	DATA 	Keypress: 5
255.2510 	DATA 	Keypress: 5
255.7091 	DATA 	Keypress: 5
256.1683 	DATA 	Keypress: 5
256.6249 	DATA 	Keypress: 5
257.0849 	DATA 	Keypress: 5
257.5683 	DATA 	Keypress: 5
258.0251 	DATA 	Keypress: 5
258.4850 	DATA 	Keypress: 5
258.9352 	DATA 	Keypress: 5
259.4008 	DATA 	Keypress: 5
259.8514 	DATA 	Keypress: 5
260.3089 	DATA 	Keypress: 5
260.7674 	DATA 	Keypress: 5
261.2248 	DATA 	Keypress: 5
261.6843 	DATA 	Keypress: 5
262.1681 	DATA 	Keypress: 5
262.6253 	DATA 	Keypress: 5
263.0843 	DATA 	Keypress: 5
263.5352 	DATA 	Keypress: 5
264.0013 	DATA 	Keypress: 5
264.4510 	DATA 	Keypress: 5
264.9084 	DATA 	Keypress: 5
265.3679 	DATA 	Keypress: 5
265.8251 	DATA 	Keypress: 5
266.2841 	DATA 	Keypress: 5
266.7679 	DATA 	Keypress: 5
267.2254 	DATA 	Keypress: 5
267.6849 	DATA 	Keypress: 5
268.1349 	DATA 	Keypress: 5
268.6014 	DATA 	Keypress: 5
269.0517 	DATA 	Keypress: 5
269.5090 	DATA 	Keypress: 5
269.9684 	DATA 	Keypress: 5
270.4258 	DATA 	Keypress: 5
270.8852 	DATA 	Keypress: 5
271.3677 	DATA 	Keypress: 5
271.8255 	DATA 	Keypress: 5
272.2847 	DATA 	Keypress: 5
272.7343 	DATA 	Keypress: 5
273.2010 	DATA 	Keypress: 5
273.6509 	DATA 	Keypress: 5
274.1091 	DATA 	Keypress: 5
274.5680 	DATA 	Keypress: 5
275.0251 	DATA 	Keypress: 5
275.4843 	DATA 	Keypress: 5
275.9682 	DATA 	Keypress: 5
276.4251 	DATA 	Keypress: 5
276.8847 	DATA 	Keypress: 5
277.3352 	DATA 	Keypress: 5
277.8014 	DATA 	Keypress: 5
278.2514 	DATA 	Keypress: 5
