217.0063 	WARNING 	Requested an unavailable screen number - using first available.
526.1106 	DATA 	Keypress: 5
526.5936 	DATA 	Keypress: 5
527.0516 	DATA 	Keypress: 5
527.5110 	DATA 	Keypress: 5
527.9608 	DATA 	Keypress: 5
528.4269 	DATA 	Keypress: 5
528.8776 	DATA 	Keypress: 5
529.3356 	DATA 	Keypress: 5
529.7935 	DATA 	Keypress: 5
530.2520 	DATA 	Keypress: 5
530.7107 	DATA 	Keypress: 5
531.1943 	DATA 	Keypress: 5
531.6518 	DATA 	Keypress: 5
532.1107 	DATA 	Keypress: 5
532.5603 	DATA 	Keypress: 5
533.0275 	DATA 	Keypress: 5
533.4775 	DATA 	Keypress: 5
533.9349 	DATA 	Keypress: 5
534.3938 	DATA 	Keypress: 5
534.8522 	DATA 	Keypress: 5
535.3108 	DATA 	Keypress: 5
535.7945 	DATA 	Keypress: 5
536.2521 	DATA 	Keypress: 5
536.7106 	DATA 	Keypress: 5
537.1605 	DATA 	Keypress: 5
537.6276 	DATA 	Keypress: 5
538.0769 	DATA 	Keypress: 5
538.5352 	DATA 	Keypress: 5
538.9946 	DATA 	Keypress: 5
539.4521 	DATA 	Keypress: 5
539.9105 	DATA 	Keypress: 5
540.3936 	DATA 	Keypress: 5
540.8520 	DATA 	Keypress: 5
541.3113 	DATA 	Keypress: 5
541.7613 	DATA 	Keypress: 5
542.2271 	DATA 	Keypress: 5
542.6773 	DATA 	Keypress: 5
543.1359 	DATA 	Keypress: 5
543.5946 	DATA 	Keypress: 5
544.0520 	DATA 	Keypress: 5
544.5107 	DATA 	Keypress: 5
544.9937 	DATA 	Keypress: 5
545.4520 	DATA 	Keypress: 5
545.9109 	DATA 	Keypress: 5
546.3610 	DATA 	Keypress: 5
546.8274 	DATA 	Keypress: 5
547.2774 	DATA 	Keypress: 5
547.7358 	DATA 	Keypress: 5
548.1946 	DATA 	Keypress: 5
548.6527 	DATA 	Keypress: 5
549.1114 	DATA 	Keypress: 5
549.5949 	DATA 	Keypress: 5
550.0517 	DATA 	Keypress: 5
550.5106 	DATA 	Keypress: 5
550.9605 	DATA 	Keypress: 5
551.4282 	DATA 	Keypress: 5
551.8774 	DATA 	Keypress: 5
552.3359 	DATA 	Keypress: 5
552.7939 	DATA 	Keypress: 5
553.2519 	DATA 	Keypress: 5
553.7110 	DATA 	Keypress: 5
554.1950 	DATA 	Keypress: 5
554.6526 	DATA 	Keypress: 5
555.1112 	DATA 	Keypress: 5
555.5613 	DATA 	Keypress: 5
556.0279 	DATA 	Keypress: 5
556.4779 	DATA 	Keypress: 5
556.9352 	DATA 	Keypress: 5
557.3938 	DATA 	Keypress: 5
557.8527 	DATA 	Keypress: 5
558.3105 	DATA 	Keypress: 5
558.7944 	DATA 	Keypress: 5
559.2519 	DATA 	Keypress: 5
559.7112 	DATA 	Keypress: 5
560.1605 	DATA 	Keypress: 5
560.6277 	DATA 	Keypress: 5
561.0779 	DATA 	Keypress: 5
561.5351 	DATA 	Keypress: 5
561.9946 	DATA 	Keypress: 5
