square,location,corrAns,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,response_2.rt_left,response_2.rt_right,fixation_rest.started,fixation_rest.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,bodysite1 temp,bodysite2 temp,date,psychopyVersion,expName,frameRate,body_site_order,
8,"[0, -0.2]",0,0,5,5,5,,,None,None,"[0, 0, 0]",1702.411089900008,1704.4111252999865,1702.411089900008,1703.4111169999815,1703.3944557000068,1704.394456000009,"[0, 0, 0]",1,1702.411089900008,1704.4111252999865,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",1,0,6,6,6,,,None,None,"[0, 0, 0]",1704.427782099985,1706.4277944999922,1704.427782099985,1705.4277886000054,1705.4111219999904,1706.4111434000079,"[0, 0, 0]",1,1704.427782099985,1706.4277944999922,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
8,"[0, -0.2]",1,0,7,7,7,,,None,None,"[0, 0, 0]",1706.4444663999893,1708.4445029000053,1706.4444663999893,1707.444492199982,1707.4278110000014,1708.4278469999845,"[0, 0, 0]",1,1706.4444663999893,1708.4445029000053,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",1,0,8,8,8,,,None,None,"[0, 0, 0]",1708.4611535999866,1710.461177899997,1708.4611535999866,1709.46116050001,1709.4445040999854,1710.4445057999983,"[0, 0, 0]",1,1708.4611535999866,1710.461177899997,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0,0,9,9,9,,,None,None,"[0, 0, 0]",1710.4778412999876,1712.477857299993,1710.4778412999876,1711.4778524999856,1711.4611780999985,1712.4611979000038,"[0, 0, 0]",1,1710.4778412999876,1712.477857299993,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,1712.4945264999988,None,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.666666666666664,1660.9299900000042,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,1747.5115098000097,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,1727.5113384999859,None,19.320987654320987,1696.4764772000199,0.012836899986723438,5.0085111999942455,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,1782.5285037999856,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762.5283126999857,None,15.123456790123457,1733.576791200001,0.016667499992763624,5.0161613000091165,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,1817.5454659000097,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,1797.545194699982,None,14.444444444444446,1769.1441030999995,0.01667089998954907,5.016167999972822,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",None,0,0,0,0,2008.5641713000077,None,None,None,"[0, 0, 0]",2013.280565699999,2015.2806096999848,2013.280565699999,2014.280585600005,2014.2639061000082,2015.2639054000028,"[0, 0, 0]",1,2013.280565699999,2015.2806096999848,,,,,,1865.5459060999856,1865.5459060999856,None,space,123.66972049998003,1865.5459060999856,None,,,,,,,0.016426899994257838,5.015866800007643,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",2015.297241799999,2017.2973186000017,2015.297241799999,2016.2972619000066,2016.2806629999832,2017.2805944999855,"[0, 0, 0]",1,2015.297241799999,2017.2973186000017,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",1,0,2,2,2,,,None,None,"[0, 0, 0]",2017.3139359999914,2019.3139530000044,2017.3139359999914,2018.3139492000046,2018.297271599993,2019.2972855999833,"[0, 0, 0]",1,2017.3139359999914,2019.3139530000044,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",0,0,3,3,3,,,None,None,"[0, 0, 0]",2019.3306287000014,2021.3306357999973,2019.3306287000014,2020.3306531999842,2020.3139491000038,2021.3139673999976,"[0, 0, 0]",1,2019.3306287000014,2021.3306357999973,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0,0,4,4,4,,,None,None,"[0, 0, 0]",2021.3975493999897,None,2021.3975493999897,2022.3973126999917,2022.3806468999828,None,"[0, 0, 0]",1,2021.3975493999897,None,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0,0,5,5,5,,,None,None,"[0, 0, 0]",2023.3640012999822,2025.3640065999934,2023.3640012999822,2024.3639813000045,2024.3473370999855,2025.3473349999986,"[0, 0, 0]",1,2023.3640012999822,2025.3640065999934,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",1,0,6,6,6,,,None,None,"[0, 0, 0]",2025.3806715999963,2027.380683299998,2025.3806715999963,2026.3806945999968,2026.3640033999982,2027.364010099991,"[0, 0, 0]",1,2025.3806715999963,2027.380683299998,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",0,0,7,7,7,,,None,None,"[0, 0, 0]",2027.3973471999925,2029.3973710999999,2027.3973471999925,2028.3973710999999,2028.3806906999962,2029.3805898999854,"[0, 0, 0]",1,2027.3973471999925,2029.3973710999999,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0,0,8,8,8,,,None,None,"[0, 0, 0]",2029.414033100009,2031.4140604999848,2029.414033100009,2030.4140423999925,2030.3973841999832,2031.3973924999882,"[0, 0, 0]",1,2029.414033100009,2031.4140604999848,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",1,0,9,9,9,,,None,None,"[0, 0, 0]",2031.430613500008,2033.430750200001,2031.430613500008,2032.4307317000057,2032.4140753000102,2033.414069099992,"[0, 0, 0]",1,2031.430613500008,2033.430750200001,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,2033.4473304999992,None,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.74074074074074,1978.5159590999829,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
4,"[-0.2, 0]",None,0,0,0,0,2047.3809209000028,None,None,None,"[0, 0, 0]",2053.4809607999923,2055.4809507000027,2053.4809607999923,2054.4809329999844,2054.464269499993,2055.46426529999,"[0, 0, 0]",1,2053.4809607999923,2055.4809507000027,,,,,,,,,,,,,,,,,,,0.013057000003755093,5.009004599996842,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",None,0,1,1,1,,,None,None,"[0, 0, 0]",2055.4976053999853,2057.4976360999863,2055.4976053999853,2056.497638300003,2056.480958,2057.480953799997,"[0, 0, 0]",1,2055.4976053999853,2057.4976360999863,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0,0,2,2,2,,,None,None,"[0, 0, 0]",2057.514282499993,2059.5143001999822,2057.514282499993,2058.5142044000095,2058.497645399999,2059.497657300002,"[0, 0, 0]",1,2057.514282499993,2059.5143001999822,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0,0,3,3,3,,,None,None,"[0, 0, 0]",2059.53097230001,2061.5309940000006,2059.53097230001,2060.530974699999,2060.5143316999893,2061.5143342000083,"[0, 0, 0]",1,2059.53097230001,2061.5309940000006,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",1,0,4,4,4,,,None,None,"[0, 0, 0]",2061.597957699996,None,2061.597957699996,2062.597681799991,2062.5810158000095,None,"[0, 0, 0]",1,2061.597957699996,None,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",1,0,5,5,5,,,None,None,"[0, 0, 0]",2063.5643295999907,2065.564366699982,2063.5643295999907,2064.5643494999968,2064.547701100004,2065.547710199986,"[0, 0, 0]",1,2063.5643295999907,2065.564366699982,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
2,"[0, 0.2]",0,0,6,6,6,,,None,None,"[0, 0, 0]",2065.5810573000053,2067.581049100001,2065.5810573000053,2066.581040399993,2066.564367999992,2067.564391199994,"[0, 0, 0]",1,2065.5810573000053,2067.581049100001,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
3,"[0.2, 0.2]",0,0,7,7,7,,,None,None,"[0, 0, 0]",2067.5977121999895,2069.597630400007,2067.5977121999895,2068.5977338000084,2068.5810505999834,2069.581058699987,"[0, 0, 0]",1,2067.5977121999895,2069.597630400007,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0,0,8,8,8,,,None,None,"[0, 0, 0]",2069.6144105999847,2071.61441010001,2069.6144105999847,2070.61441129999,2070.5977386999875,2071.597756300005,"[0, 0, 0]",1,2069.6144105999847,2071.61441010001,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
3,"[0.2, 0.2]",1,0,9,9,9,,,None,None,"[0, 0, 0]",2071.6310901999823,2073.6311078,2071.6310901999823,2072.6310776000028,2072.6144753999833,2073.6144363000058,"[0, 0, 0]",1,2071.6310901999823,2073.6311078,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,2073.6476858999813,None,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.012345679012345,2019.1323193999997,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
2,"[0, 0.2]",None,0,0,0,0,2086.897915599984,None,None,None,"[0, 0, 0]",2093.681285700004,2095.68129529999,2093.681285700004,2094.681282799982,2094.6646404000057,2095.6646300999855,"[0, 0, 0]",1,2093.681285700004,2095.68129529999,,,,,,,,,,,,,,,,,,,0.013727899990044534,5.010247599973809,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",None,0,1,1,1,,,None,None,"[0, 0, 0]",2095.6979702999815,2097.698010299995,2095.6979702999815,2096.6979831999924,2096.681303499994,2097.681334699999,"[0, 0, 0]",1,2095.6979702999815,2097.698010299995,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0,0,2,2,2,,,None,None,"[0, 0, 0]",2097.7146517999936,2099.7146659999853,2097.7146517999936,2098.714666499989,2098.697999900003,2099.698010699998,"[0, 0, 0]",1,2097.7146517999936,2099.7146659999853,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0,0,3,3,3,,,None,None,"[0, 0, 0]",2099.731342999992,2101.731362899998,2099.731342999992,2100.731346399989,2100.7146782999916,2101.714700599987,"[0, 0, 0]",1,2099.731342999992,2101.731362899998,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",1,0,4,4,4,,,None,None,"[0, 0, 0]",2101.7808510999894,None,2101.7808510999894,2102.7813596999913,2102.7813596999913,None,"[0, 0, 0]",1,2101.7808510999894,None,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",0,0,5,5,5,,,None,None,"[0, 0, 0]",2103.764711399999,2105.7647386000026,2103.764711399999,2104.764715600002,2104.748057799996,2105.7480551000044,"[0, 0, 0]",1,2103.764711399999,2105.7647386000026,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
9,"[0.2, -0.2]",0,0,6,6,6,,,None,None,"[0, 0, 0]",2105.7813887000084,2107.781408299983,2105.7813887000084,2106.7814121999836,2106.7647391000064,2107.764748799993,"[0, 0, 0]",1,2105.7813887000084,2107.781408299983,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
6,"[0.2, 0]",1,0,7,7,7,,,None,None,"[0, 0, 0]",2107.798090700002,2109.798088199983,2107.798090700002,2108.7980950000056,2108.7814106000005,2109.781434000004,"[0, 0, 0]",1,2107.798090700002,2109.798088199983,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
3,"[0.2, 0.2]",0,0,8,8,8,,,None,None,"[0, 0, 0]",2109.8147734999948,2111.8147749000054,2109.8147734999948,2110.8147742,2110.7981085999927,2111.798116399994,"[0, 0, 0]",1,2109.8147734999948,2111.8147749000054,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
9,"[0.2, -0.2]",0,0,9,9,9,,,None,None,"[0, 0, 0]",2111.831437099987,2113.8314515000093,2111.831437099987,2112.8314463999995,2112.814796999999,2113.8148059000087,"[0, 0, 0]",1,2111.831437099987,2113.8314515000093,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,2113.8481189000013,None,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.530864197530864,2062.532766999997,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,2238.865915000002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,2218.8657489999896,None,18.209876543209877,2184.799308799993,0.013664300000527874,5.010127100016689,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,2273.882916500006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,2253.8827380999865,None,16.913580246913583,2223.1312258000253,0.014897999993991107,5.0126600000076,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,2308.899874900002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,2288.899725199997,None,21.11111111111111,2254.7829607000167,0.01665339997271076,5.016165199980605,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
3,"[0.2, 0.2]",None,0,0,0,0,2321.916697699984,None,None,None,"[0, 0, 0]",2328.916664199991,2330.9167588999844,2328.916664199991,2329.9167655000056,2329.9167655000056,2330.9167588999844,"[0, 0, 0]",1,2328.916664199991,2330.9167588999844,,,,,,,,,,,,,,,,,,,0.015196199994534254,5.01324579998618,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
9,"[0.2, -0.2]",None,0,1,1,1,,,None,None,"[0, 0, 0]",2330.933434799983,2332.9334431999887,2330.933434799983,2331.933427699987,2331.916762000008,2332.916786799993,"[0, 0, 0]",1,2330.933434799983,2332.9334431999887,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
3,"[0.2, 0.2]",1,0,2,2,2,,,None,None,"[0, 0, 0]",2332.950100199989,2334.950120099995,2332.950100199989,2333.9501098000037,2333.9334506999876,2334.933463299996,"[0, 0, 0]",1,2332.950100199989,2334.950120099995,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
7,"[-0.2, -0.2]",0,0,3,3,3,,,None,None,"[0, 0, 0]",2334.9667908999836,2336.9668216999853,2334.9667908999836,2335.966809100006,2335.9501318999974,2336.950157399988,"[0, 0, 0]",1,2334.9667908999836,2336.9668216999853,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
8,"[0, -0.2]",0,0,4,4,4,,,None,None,"[0, 0, 0]",2336.9834793999908,2338.98349720001,2336.9834793999908,2337.983488500002,2337.9668306999956,2338.966834199993,"[0, 0, 0]",1,2336.9834793999908,2338.98349720001,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
4,"[-0.2, 0]",0,0,5,5,5,,,None,None,"[0, 0, 0]",2339.000146699982,2341.000188999984,2339.000146699982,2340.0001634999935,2339.9835135999892,2340.9835230000026,"[0, 0, 0]",1,2339.000146699982,2341.000188999984,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
4,"[-0.2, 0]",0,0,6,6,6,,,None,None,"[0, 0, 0]",2341.0168446000025,2343.0168702999945,2341.0168446000025,2342.0168735999905,2342.0001978999935,2343.0001839000033,"[0, 0, 0]",1,2341.0168446000025,2343.0168702999945,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
1,"[-0.2, 0.2]",0,0,7,7,7,,,None,None,"[0, 0, 0]",2343.033523799997,2345.033550799999,2343.033523799997,2344.0335487999837,2344.0168828000023,2345.016891699983,"[0, 0, 0]",1,2343.033523799997,2345.033550799999,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
4,"[-0.2, 0]",1,0,8,8,8,,,None,None,"[0, 0, 0]",2345.050224000006,2347.050218999997,2345.050224000006,2346.0502540000016,2346.0335508999997,2347.0335758999863,"[0, 0, 0]",1,2345.050224000006,2347.050218999997,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
8,"[0, -0.2]",0,0,9,9,9,,,None,None,"[0, 0, 0]",2347.0669101999956,2349.0669313999824,2347.0669101999956,2348.066895600001,2348.050250500004,2349.050257099996,"[0, 0, 0]",1,2347.0669101999956,2349.0669313999824,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,2349.0834929999837,None,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
2,"[0, 0.2]",None,0,0,0,0,2357.1003101000097,None,None,None,"[0, 0, 0]",2364.1003971000027,2366.1003887999977,2364.1003971000027,2365.1004302999936,2365.1004302999936,2366.1003887999977,"[0, 0, 0]",1,2364.1003971000027,2366.1003887999977,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",None,0,1,1,1,,,None,None,"[0, 0, 0]",2366.117086299986,2368.1170861999854,2366.117086299986,2367.1170832999924,2367.100426799996,2368.100430899998,"[0, 0, 0]",1,2366.117086299986,2368.1170861999854,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
3,"[0.2, 0.2]",0,0,2,2,2,,,None,None,"[0, 0, 0]",2368.133769899985,2370.133784000005,2368.133769899985,2369.1338261000055,2369.11716590001,2370.1171661999833,"[0, 0, 0]",1,2368.133769899985,2370.133784000005,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
5,"[0, 0]",1,0,3,3,3,,,None,None,"[0, 0, 0]",2370.1504375000077,2372.1504636000027,2370.1504375000077,2371.1504390999908,2371.1338075000094,2372.133808399987,"[0, 0, 0]",1,2370.1504375000077,2372.1504636000027,,,,,,,,,,,,,,,,,,,,,5,m,3.1,29,r,MH IN,49,49,2022_Jul_15_1629,2020.2.10,distractmap,59.98814634280907,"['Right Face', 'Left Face', 'Right Face', 'Left Face']",
