square,location,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,response.click,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,response.rt_left,response.rt_right,response_2.rt_left,response_2.rt_right,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
7,"[-0.2, -0.2]",0,0,7,7,7,,,,,,,1510.2784650999965,1510.2784650999965,1510.2784650999965,1511.2784753000014,1511.261827299997,1512.2618204000028,1,None,None,"[0, 0, 0]",,,1510.2784650999965,1510.2784650999965,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
7,"[-0.2, -0.2]",1,0,8,8,8,,,,,,,1512.2784998999996,1512.2784998999996,1512.2784998999996,1513.2784914999938,1513.261837099999,1514.2618460999947,1,None,None,"[0, 0, 0]",,,1512.2784998999996,1512.2784998999996,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
7,"[-0.2, -0.2]",1,0,9,9,9,,,,,,,1514.2785079000023,1514.2785079000023,1514.2785079000023,1515.2785195000033,1515.2618483999977,1516.2618648000062,1,None,None,"[0, 0, 0]",,,1514.2785079000023,1514.2785079000023,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
,,,,,,,,,,,1516.2785198000056,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.839506172839506,1493.1409540099994,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
3,"[0.2, 0.2]",None,,,,,0,0,0,0,1529.4956786999974,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1536.345352000004,None,1536.345352000004,1537.3453695000062,1537.3287026000035,1538.3287045000034,"[0, 0, 0]",1,1536.345352000004,None,,,,,,,,,,,0.014651890000095591,5.0117717899993295,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
3,"[0.2, 0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1538.3453541000054,1540.3453788000043,1538.3453541000054,1539.3453776999959,1539.328708400004,1540.3287253000017,"[0, 0, 0]",1,1538.3453541000054,1540.3453788000043,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
5,"[0, 0]",0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1540.3620786999963,1542.3620596999972,1540.3620786999963,1541.362052299999,1541.3453927999944,1542.3453866000054,"[0, 0, 0]",1,1540.3620786999963,1542.3620596999972,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
1,"[-0.2, 0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1542.3787257000076,1544.3787468999944,1542.3787257000076,1543.3787475999998,1543.3620751999988,1544.3620595999964,"[0, 0, 0]",1,1542.3787257000076,1544.3787468999944,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
5,"[0, 0]",1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1544.4290867999953,None,1544.4290867999953,1545.428638199999,1545.412086299999,None,"[0, 0, 0]",1,1544.4290867999953,None,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
8,"[0, -0.2]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1546.4121003000037,1548.4121209000004,1546.4121003000037,1547.4120971999946,1547.3954534000077,1548.3954374000023,"[0, 0, 0]",1,1546.4121003000037,1548.4121209000004,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
5,"[0, 0]",1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1548.428782700008,1550.428801800008,1548.428782700008,1549.4287921000068,1549.4121161000076,1550.4121295000077,"[0, 0, 0]",1,1548.428782700008,1550.428801800008,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
7,"[-0.2, -0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1550.4454683000076,1552.445478499998,1550.4454683000076,1551.4454950000072,1551.4288035000063,1552.4287978000066,"[0, 0, 0]",1,1550.4454683000076,1552.445478499998,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
5,"[0, 0]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1552.4621572000033,1554.4621549000003,1552.4621572000033,1553.4621679999982,1553.4453863999952,1554.4455045000068,"[0, 0, 0]",1,1552.4621572000033,1554.4621549000003,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
7,"[-0.2, -0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1554.4788131999958,1556.4788338000071,1554.4788131999958,1555.478838199997,1555.4621832999983,1556.4621645000007,"[0, 0, 0]",1,1554.4788131999958,1556.4788338000071,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
,,,,,,,,,,,1556.495525300008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.74074074074074,1538.0410773100157,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
6,"[0.2, 0]",None,,,,,0,0,0,0,1573.695961400008,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1576.5456631999987,None,1576.5456631999987,1577.5456816000078,1577.5290105000022,1578.5290272999991,"[0, 0, 0]",1,1576.5456631999987,None,,,,,,,,,,,0.01487358998565469,5.012231989981956,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
1,"[-0.2, 0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1578.5457433999982,1580.545688600003,1578.5457433999982,1579.5456913999951,1579.529017000008,1580.5290336000035,"[0, 0, 0]",1,1578.5457433999982,1580.545688600003,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
6,"[0.2, 0]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1580.5623589000024,1582.5623663000006,1580.5623589000024,1581.562368800005,1581.5457115000027,1582.5456181000045,"[0, 0, 0]",1,1580.5623589000024,1582.5623663000006,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
4,"[-0.2, 0]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1582.5790336000064,1584.5790582000045,1582.5790336000064,1583.579061700002,1583.5622890999948,1584.5623915000033,"[0, 0, 0]",1,1582.5790336000064,1584.5790582000045,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
1,"[-0.2, 0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1584.6794380000065,None,1584.6794380000065,1585.6790782000026,1585.6624012999964,None,"[0, 0, 0]",1,1584.6794380000065,None,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
8,"[0, -0.2]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1586.6124091999955,1588.6124261000077,1586.6124091999955,1587.612417299999,1587.5957371999975,1588.5957600999973,"[0, 0, 0]",1,1586.6124091999955,1588.6124261000077,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
1,"[-0.2, 0.2]",1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1588.6290915999998,1590.6291047999985,1588.6290915999998,1589.629130900008,1589.6124220000056,1590.612427400003,"[0, 0, 0]",1,1588.6290915999998,1590.6291047999985,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
8,"[0, -0.2]",1,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1590.6456761000009,1592.6457970000047,1590.6456761000009,1591.6457836000045,1591.6291112000035,1592.629131900001,"[0, 0, 0]",1,1590.6456761000009,1592.6457970000047,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
1,"[-0.2, 0.2]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1592.6624461000029,1594.6624620000075,1592.6624461000029,1593.662464299996,1593.6458005000022,1594.6458073999966,"[0, 0, 0]",0,1592.6624461000029,1594.6624620000075,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
6,"[0.2, 0]",0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1594.679141200002,1596.679141600005,1594.679141200002,1595.6791445999988,1595.6624713000056,1596.662472099997,"[0, 0, 0]",0,1594.679141200002,1596.679141600005,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
,,,,,,,,,,,1596.6958111999993,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.93827160493827,1577.941640310004,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
7,"[-0.2, -0.2]",None,,,,,0,0,0,0,1614.5285076,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1616.745994099998,None,1616.745994099998,1617.745985600006,1617.7292747000029,None,"[0, 0, 0]",1,1616.745994099998,None,,,,,,,,,,,0.014620089990785345,5.01167328999145,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
7,"[-0.2, -0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1618.7293342000048,1620.7293393,1618.7293342000048,1619.7292359999992,1619.7126564000064,1620.712682199999,"[0, 0, 0]",1,1618.7293342000048,1620.7293393,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
7,"[-0.2, -0.2]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1620.7459928000026,1622.7458998999937,1620.7459928000026,1621.7459985000023,1621.7293458000058,1622.7293649000057,"[0, 0, 0]",1,1620.7459928000026,1622.7458998999937,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
5,"[0, 0]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1622.7626825000043,1624.7627059000079,1622.7626825000043,1623.7626903000055,1623.7460389000044,1624.7460331000038,"[0, 0, 0]",1,1622.7626825000043,1624.7627059000079,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
1,"[-0.2, 0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1624.8289596999966,None,1624.8289596999966,1625.8293757000065,1625.812715699998,None,"[0, 0, 0]",1,1624.8289596999966,None,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
6,"[0.2, 0]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1626.796048899996,1628.796067999996,1626.796048899996,1627.7960579000064,1627.7793991000071,1628.7793975999957,"[0, 0, 0]",1,1626.796048899996,1628.796067999996,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
1,"[-0.2, 0.2]",1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1628.8127349999995,1630.8127437999938,1628.8127349999995,1629.8127305999951,1629.7960557000042,1630.796101800006,"[0, 0, 0]",1,1628.8127349999995,1630.8127437999938,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
7,"[-0.2, -0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1630.8294068999967,1632.8294269000035,1630.8294068999967,1631.8294135000033,1631.8126616999944,1632.8127627000067,"[0, 0, 0]",1,1630.8294068999967,1632.8294269000035,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
6,"[0.2, 0]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1632.8461066000018,1634.846118500005,1632.8461066000018,1633.8461199000012,1633.8294298999972,1634.8294459000026,"[0, 0, 0]",0,1632.8461066000018,1634.846118500005,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
7,"[-0.2, -0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1634.8627574999991,1636.862787399994,1634.8627574999991,1635.8627955999982,1635.846128499994,1636.8461421999964,"[0, 0, 0]",1,1634.8627574999991,1636.862787399994,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
,,,,,,,,,,,1636.8794762000034,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.96296296296296,1616.7586661099776,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
8,"[0, -0.2]",None,0,0,0,0,,,,,1654.1132374000008,None,1656.9462849999982,None,1656.9462849999982,1657.9462897000049,1657.929628400001,1658.9296297999972,1,None,None,"[0, 0, 0]",,,1656.9462849999982,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,0.014551790023688227,5.011547390022315,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
6,"[0.2, 0]",0,0,1,1,1,,,,,,,1658.9463084000017,None,1658.9463084000017,1659.9463085000025,1659.9296388999937,1660.9296487999964,0,None,None,"[0, 0, 0]",,,1658.9463084000017,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
6,"[0.2, 0]",1,0,2,2,2,,,,,,,1660.9463028000027,1660.9463028000027,1660.9463028000027,1661.946322600008,1661.9296612000035,1662.929655400003,0,None,None,"[1, 0, 0]",,,1660.9463028000027,1660.9463028000027,,,,,,,,,,,,,,,,,,,,,,,,,,"[1, 0, 0]",,,,,1.81323230000271,1.1298811999877216,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,1662.9462341000035,1662.9462341000035,1662.9462341000035,1663.9462828999967,1663.9296684,1664.9296708000038,1,None,None,"[0, 0, 0]",,,1662.9462341000035,1662.9462341000035,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
1,"[-0.2, 0.2]",0,0,4,4,4,,,,,,,1664.996616999997,1664.996616999997,1664.996616999997,1665.996349699999,1665.9796987000009,None,1,None,None,"[0, 0, 0]",,,1664.996616999997,1664.996616999997,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
6,"[0.2, 0]",0,0,5,5,5,,,,,,,1666.9630231000046,None,1666.9630231000046,1667.9630496000027,1667.946379800007,1668.9463726999966,0,None,None,"[0, 0, 0]",,,1666.9630231000046,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
9,"[0.2, -0.2]",0,0,6,6,6,,,,,,,1668.963049900005,1668.963049900005,1668.963049900005,1669.9630609000014,1669.9463813000038,1670.9458832999953,1,None,None,"[0, 0, 0]",,,1668.963049900005,1668.963049900005,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
1,"[-0.2, 0.2]",0,0,7,7,7,,,,,,,1670.9630724000017,1670.9630724000017,1670.9630724000017,1671.9630781000014,1671.9463950000063,1672.9464057000005,1,None,None,"[0, 0, 0]",,,1670.9630724000017,1670.9630724000017,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
6,"[0.2, 0]",0,0,8,8,8,,,,,,,1672.9629843000002,1672.9629843000002,1672.9629843000002,1673.9631012000027,1673.9464253000042,1674.9464292000048,1,None,None,"[0, 0, 0]",,,1672.9629843000002,1672.9629843000002,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
6,"[0.2, 0]",1,0,9,9,9,,,,,,,1674.963086600008,1674.963086600008,1674.963086600008,1675.9630919000047,1675.9464218000066,1676.9464469999948,1,None,None,"[0, 0, 0]",,,1674.963086600008,1674.963086600008,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
,,,,,,,,,,,1676.9631181000004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.34567901234568,1654.9250916100136,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
4,"[-0.2, 0]",None,,,,,0,0,0,0,1690.196546799998,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1697.0132695000066,None,1697.0132695000066,1698.0132782,1697.9966175000009,1698.996618899997,"[0, 0, 0]",1,1697.0132695000066,None,,,,,,,,,,,0.015079989985679276,5.0127226899930974,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
5,"[0, 0]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1699.013273699995,1701.0132939000032,1699.013273699995,1700.0132920000033,1699.9966149999964,1700.9966394000076,"[0, 0, 0]",1,1699.013273699995,1701.0132939000032,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
6,"[0.2, 0]",0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1701.0299612999952,1703.0299753,1701.0299612999952,1702.029960800006,1702.0133002000075,1703.0132992,"[0, 0, 0]",0,1701.0299612999952,1703.0299753,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
1,"[-0.2, 0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1703.0466368000052,1705.0466608999996,1703.0466368000052,1704.0466413999966,1704.029998099999,1705.0300099000015,"[0, 0, 0]",1,1703.0466368000052,1705.0466608999996,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
6,"[0.2, 0]",1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1705.096675000008,None,1705.096675000008,1706.0966800000024,1706.080009199999,None,"[0, 0, 0]",0,1705.096675000008,None,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
1,"[-0.2, 0.2]",1,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1707.0800055,1709.080031000005,1707.0800055,1708.080013800005,1708.063353999998,1709.0633520999982,"[0, 0, 0]",1,1707.0800055,1709.080031000005,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
2,"[0, 0.2]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1709.0967016000068,1711.0967033000052,1709.0967016000068,1710.0966851999983,1710.0800904000062,1711.0800448000082,"[0, 0, 0]",1,1709.0967016000068,1711.0967033000052,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
3,"[0.2, 0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1711.113365600002,1713.1133919999993,1711.113365600002,1712.1133782999968,1712.0967301000055,1713.0967170999938,"[0, 0, 0]",1,1711.113365600002,1713.1133919999993,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
6,"[0.2, 0]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1713.1299465000047,1715.130081700001,1713.1299465000047,1714.130058900002,1714.113363700002,1715.1134076000017,"[0, 0, 0]",1,1713.1299465000047,1715.130081700001,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
